0.14,0.00247432,-4.02088e-07,-6.22687e-05,-2.47759e-07,0.000203801,-1.47052e-06,0.000122407,1.9548e-08,-3.88113e-06,-2.86133e-07,1.18528e-05,1.5708,0,0,1.5708,0.20807,0.210633,0.0660858,0.0662168,5.25992e-05,6.70616e-05,1.07256e-05,1.37443e-05,150,0,1.14632,30.7352,0.000357554,0.0144081,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00222981,0.000243326,-0.000524005,0.000462899,9.23854e-06,0.00135401,0.000103307,-4.53013e-05,-3.25862e-05,3.4721e-05,1.03733e-05,1.57055,0.0333546,0.00311108,-9.82415,0.000462917,9.23314e-06,0.00135428,0.707195,8.61018e-06,1.59422e-05,0.707019,0.000462899,9.23854e-06,0.00135401
0.15,0.00281045,-4.21229e-07,-6.62374e-05,1.69319e-06,0.000221189,-1.02995e-06,0.000148834,2.36766e-08,-4.52538e-06,-2.78698e-07,1.39809e-05,1.5708,0,0,1.5708,0.20807,0.210633,0.0696354,0.0698272,5.25992e-05,6.70616e-05,1.1249e-05,1.44108e-05,150,0,1.14632,32.7795,0.000401111,0.028413,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00257402,0.000349466,-0.000588025,0.00101328,0.000680494,-0.00100203,0.000127327,-4.82593e-05,-3.81464e-05,4.15285e-05,2.42218e-07,1.57054,0.0344242,0.0102045,-9.82034,0.0010133,0.000680489,-0.00100176,0.707198,1.45988e-05,1.47663e-05,0.707015,0.00101328,0.000680494,-0.00100203
0.16,0.0031658,-4.23073e-07,-6.97295e-05,3.84257e-06,0.000237841,-4.77024e-07,0.000178717,2.7914e-08,-5.20706e-06,-2.50731e-07,1.62793e-05,1.5708,0,0,1.5708,0.20807,0.210633,0.0730963,0.0733474,5.25992e-05,6.70616e-05,1.17659e-05,1.50689e-05,150,0,1.14632,34.8053,0.000446636,0.0425172,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00291898,0.000248374,-0.000486724,-0.000447995,-4.22822e-05,-0.000928521,0.000154793,-5.12415e-05,-4.35201e-05,4.11045e-05,4.72205e-06,1.57053,0.0345429,-0.010515,-9.80438,-0.000447977,-4.22876e-05,-0.000928251,0.707202,1.28653e-05,1.62004e-05,0.707012,-0.000447995,-4.22822e-05,-0.000928521
0.17,0.00354004,-4.0405e-07,-7.2711e-05,6.11021e-06,0.000253631,1.76414e-07,0.000212249,3.2069e-08,-5.92126e-06,-2.00604e-07,1.874e-05,1.5708,0,0,1.5708,0.20807,0.210633,0.0764706,0.0767795,5.25992e-05,6.70616e-05,1.22763e-05,1.57189e-05,150,0,1.14632,36.8127,0.000494051,0.0567168,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00317596,0.000361971,-0.00057204,0.000661585,-0.00128065,1.89955e-05,0.000185268,-5.42852e-05,-4.88138e-05,2.82997e-05,-1.89723e-06,1.57053,0.0256793,0.0110814,-9.82288,0.000661603,-0.00128066,1.92648e-05,0.707202,1.06775e-05,9.33326e-06,0.707012,0.000661585,-0.00128065,1.89955e-05
0.18,0.00393281,-3.60831e-07,-7.51567e-05,8.41163e-06,0.000268455,9.19292e-07,0.000249616,3.59159e-08,-6.66276e-06,-1.27562e-07,2.13539e-05,1.5708,0,0,1.5708,0.20807,0.210633,0.0797606,0.0801259,5.25992e-05,6.70616e-05,1.27803e-05,1.63606e-05,150,0,1.14632,38.8013,0.000543281,0.0710064,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00361439,0.000564349,-0.000483688,0.000251031,0.00168866,-0.000810003,0.000219221,-5.89078e-05,-5.40922e-05,4.5187e-05,-4.40294e-06,1.57052,0.0438008,0.0197926,-9.80615,0.000251048,0.00168865,-0.000809734,0.707204,1.75347e-05,1.44169e-05,0.707009,0.000251031,0.00168866,-0.000810003
0.19,0.00434377,-2.90411e-07,-7.70494e-05,1.067e-05,0.000282225,1.74156e-06,0.000291002,3.91972e-08,-7.42615e-06,-3.16572e-08,2.41107e-05,1.5708,0,0,1.5708,0.20807,0.210633,0.0829684,0.0833885,5.25992e-05,6.70616e-05,1.32781e-05,1.69944e-05,150,0,1.14632,40.771,0.000594249,0.0853795,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00415409,0.000534519,-0.000472341,0.000380801,0.00079224,-0.000666747,0.000258065,-6.43915e-05,-5.88718e-05,5.31104e-05,-8.20873e-06,1.57051,0.0538893,-0.00350623,-9.81374,0.000380819,0.000792235,-0.000666478,0.707207,2.16818e-05,1.58721e-05,0.707007,0.000380801,0.00079224,-0.000666747
0.2,0.0047726,-1.90179e-07,-7.838e-05,1.28179e-05,0.000294869,2.63439e-06,0.000336587,4.16269e-08,-8.20588e-06,8.63331e-08,2.69997e-05,1.5708,0,0,1.5708,0.20934,0.209374,0.0861276,0.0865382,4.17664e-05,5.16143e-05,1.36342e-05,1.74272e-05,150,0,0.00360054,42.7217,0.000646882,0.0998284,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00443325,0.000581792,-0.000578536,-5.48691e-05,0.000481511,5.89259e-05,0.000301003,-6.99612e-05,-6.41255e-05,5.79254e-05,-7.65868e-06,1.57051,0.0278413,0.00415921,-9.8257,-5.48513e-05,0.000481505,5.91953e-05,0.707207,2.319e-05,1.77687e-05,0.707007,-5.48691e-05,0.000481511,5.89259e-05
0.21,0.00521895,-6.55006e-08,-7.91465e-05,1.42787e-05,0.000306333,3.42668e-06,0.000386548,4.29307e-08,-8.99634e-06,2.22353e-07,3.00092e-05,1.5708,0,0,1.5708,0.20934,0.209374,0.0892079,0.0896091,4.17664e-05,5.16143e-05,1.39858e-05,1.78545e-05,150,0,0.00360054,44.653,0.00069373,0.0989499,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00484135,0.00063227,-0.00036244,2.95438e-05,0.00115672,0.000249171,0.000347378,-7.60188e-05,-6.88297e-05,6.94926e-05,-7.95086e-06,1.57052,0.0407313,0.00436746,-9.7942,2.95616e-05,0.00115671,0.00024944,0.707206,2.73835e-05,2.17545e-05,0.707008,2.95438e-05,0.00115672,0.000249171
0.22,0.00568249,8.25785e-08,-7.93533e-05,1.50791e-05,0.000316577,4.12248e-06,0.000441058,4.2868e-08,-9.79195e-06,3.69648e-07,3.31272e-05,1.5708,0,0,1.5708,0.20934,0.209374,0.0922112,0.0926032,4.17664e-05,5.16143e-05,1.43331e-05,1.82765e-05,150,0,0.00360054,46.5646,0.000741559,0.0980567,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00534045,0.000690804,-0.000225022,0.000329802,-0.00109251,-0.000273592,0.000398289,-8.262e-05,-7.17661e-05,5.85684e-05,-1.1252e-05,1.57051,0.0498002,0.00527685,-9.80138,0.000329819,-0.00109252,-0.000273323,0.707207,2.46876e-05,1.67254e-05,0.707007,0.000329802,-0.00109251,-0.000273592
0.23,0.00616289,2.52264e-07,-7.90109e-05,1.5264e-05,0.000325575,4.72813e-06,0.000500288,4.12126e-08,-1.05872e-05,5.21825e-07,3.63415e-05,1.5708,0,0,1.5708,0.20934,0.209374,0.0951394,0.0955224,4.17664e-05,5.16143e-05,1.4676e-05,1.86932e-05,150,0,0.00360054,48.4564,0.000790317,0.0971484,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00586067,0.000595627,-5.18707e-05,-0.00042036,0.000392302,5.58793e-05,0.000454296,-8.90364e-05,-7.31496e-05,6.24903e-05,-7.04725e-06,1.57051,0.0519526,-0.0101307,-9.79737,-0.000420342,0.000392296,5.61486e-05,0.707207,2.4588e-05,1.95986e-05,0.707007,-0.00042036,0.000392302,5.58793e-05
0.24,0.00665981,4.41149e-07,-7.81353e-05,1.48928e-05,0.000333314,5.2518e-06,0.000564405,3.77591e-08,-1.13767e-05,6.73017e-07,3.96394e-05,1.5708,0,0,1.5708,0.20934,0.209374,0.0979944,0.0983687,4.17664e-05,5.16143e-05,1.50146e-05,1.91047e-05,150,0,0.00360054,50.328,0.00083995,0.0962248,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00652048,0.000582005,-0.000132305,0.0019979,0.000734138,0.000423402,0.000516204,-9.49073e-05,-7.4069e-05,6.98373e-05,-2.70242e-05,1.57052,0.0657156,-0.00204503,-9.82203,0.00199792,0.000734133,0.000423671,0.707205,3.42478e-05,1.51319e-05,0.707009,0.0019979,0.000734138,0.000423402
0.25,0.00717295,6.46357e-07,-7.67471e-05,1.40365e-05,0.000339793,5.70308e-06,0.000633572,3.23288e-08,-1.21553e-05,8.18009e-07,4.30084e-05,1.5708,0,0,1.5708,0.20934,0.209374,0.100778,0.101144,4.17664e-05,5.16143e-05,1.5349e-05,1.95111e-05,150,0,0.00360054,52.179,0.000890408,0.095286,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00686936,0.000745903,-0.000101793,0.000257422,0.00167158,0.00166691,0.000583155,-0.000101529,-7.52371e-05,8.65537e-05,-2.9594e-05,1.57054,0.0345964,0.0155514,-9.81134,0.00025744,0.00167157,0.00166718,0.707199,4.1067e-05,2.0133e-05,0.707014,0.000257422,0.00167158,0.00166691
0.26,0.00770195,8.64682e-07,-7.48713e-05,1.27735e-05,0.000345021,6.09245e-06,0.00070795,2.47734e-08,-1.2918e-05,9.52336e-07,4.64358e-05,1.5708,0,0,1.5708,0.20934,0.209374,0.103492,0.10385,4.17664e-05,5.16143e-05,1.56792e-05,1.99124e-05,150,0,0.00360054,54.0094,0.000941639,0.0943321,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00744358,0.000694195,-0.000255289,0.000380481,0.000938046,-0.000241941,0.000654721,-0.000108711,-7.70196e-05,9.59352e-05,-3.33963e-05,1.57053,0.0570943,-0.00611395,-9.82967,0.000380499,0.00093804,-0.000241671,0.7072,4.57285e-05,2.21048e-05,0.707014,0.000380481,0.000938046,-0.000241941
0.27,0.0082465,1.09273e-06,-7.25365e-05,1.11869e-05,0.000349019,6.43093e-06,0.000787696,1.49777e-08,-1.36601e-05,1.07235e-06,4.99094e-05,1.5708,0,0,1.5708,0.20934,0.209374,0.106138,0.106488,4.17664e-05,5.16143e-05,1.60053e-05,2.03087e-05,150,0,0.00360054,55.8187,0.000993593,0.0933635,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00809632,0.000572757,-0.000161041,-0.00058526,-0.000315915,-0.000168874,0.000732423,-0.000115025,-7.90983e-05,9.27745e-05,-2.75445e-05,1.57053,0.0650042,-0.0130557,-9.80566,-0.000585242,-0.00031592,-0.000168604,0.707201,4.25423e-05,2.30566e-05,0.707013,-0.00058526,-0.000315915,-0.000168874
0.28,0.00880628,1.32703e-06,-6.97742e-05,9.36119e-06,0.000351816,6.72965e-06,0.000872964,2.86089e-09,-1.43773e-05,1.17522e-06,5.34169e-05,1.5708,0,0,1.5708,0.20934,0.209374,0.108718,0.10906,4.17664e-05,5.16143e-05,1.63273e-05,2.07e-05,150,0,0.00360054,57.6067,0.00104622,0.0923807,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00847114,0.000681872,-3.78093e-05,0.00107633,-0.000258442,0.000263586,0.000815262,-0.000121277,-8.00892e-05,9.01929e-05,-3.83085e-05,1.57053,0.0371058,0.0100284,-9.80245,0.00107635,-0.000258448,0.000263855,0.7072,4.54345e-05,1.83379e-05,0.707014,0.00107633,-0.000258442,0.000263586
0.29,0.00938096,1.56419e-06,-6.66188e-05,7.37952e-06,0.000353446,6.99948e-06,0.000963904,-1.16236e-08,-1.50654e-05,1.259e-06,5.69464e-05,1.5708,0,0,1.5708,0.20934,0.209374,0.111234,0.111568,4.17664e-05,5.16143e-05,1.66453e-05,2.10864e-05,150,0,0.00360054,59.3732,0.00109947,0.0913843,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00893457,0.000762445,-2.60064e-05,0.000492517,0.000838129,0.000191038,0.000902292,-0.000128475,-8.04041e-05,9.85755e-05,-4.32315e-05,1.57054,0.0459189,0.00709157,-9.81311,0.000492535,0.000838124,0.000191307,0.707199,5.01389e-05,1.95605e-05,0.707015,0.000492517,0.000838129,0.000191038
0.3,0.00997021,1.80096e-06,-6.31065e-05,5.32104e-06,0.000353954,7.25071e-06,0.00106066,-2.8489e-08,-1.57209e-05,1.32251e-06,6.04866e-05,1.5708,0,0,1.5708,0.210111,0.208601,0.113706,0.113994,3.28226e-05,4.00171e-05,1.68475e-05,2.1323e-05,150,0,-0.693755,61.1179,0.0011533,0.0903751,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.00943007,0.000614679,-2.66915e-05,-0.000740892,0.000342746,0.000588953,0.000994117,-0.000135337,-8.06633e-05,0.000102001,-3.58217e-05,1.57054,0.0491974,-0.0157724,-9.81434,-0.000740874,0.000342741,0.000589222,0.707197,4.87307e-05,2.33917e-05,0.707017,-0.000740892,0.000342746,0.000588953
0.31,0.0105737,2.02902e-06,-5.9275e-05,2.89509e-06,0.000353388,7.3782e-06,0.00116339,-4.7692e-08,-1.63403e-05,1.36349e-06,6.40264e-05,1.5708,0,0,1.5708,0.210111,0.208601,0.116116,0.116359,3.28226e-05,4.00171e-05,1.70472e-05,2.15567e-05,150,0,-0.693755,62.8406,0.00119956,0.0785698,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.0103524,0.00068861,-0.000282583,0.000765149,0.00085048,-0.00060548,0.00109303,-0.000141828,-8.2205e-05,0.000110508,-4.3471e-05,1.57054,0.0918102,0.00630282,-9.83986,0.000765167,0.000850475,-0.000605211,0.707199,5.44428e-05,2.3694e-05,0.707015,0.000765149,0.00085048,-0.00060548
0.32,0.0111912,2.24381e-06,-5.51632e-05,2.20266e-07,0.000351803,7.39811e-06,0.00127222,-6.91238e-08,-1.69207e-05,1.37888e-06,6.75554e-05,1.5708,0,0,1.5708,0.210111,0.208601,0.118466,0.118665,3.28226e-05,4.00171e-05,1.72444e-05,2.17875e-05,150,0,-0.693755,64.5411,0.00124597,0.0667617,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.0108933,0.000500914,-0.000191453,-0.000657381,0.000268201,-0.000734767,0.00119926,-0.000147748,-8.45703e-05,0.000113188,-3.68965e-05,1.57053,0.0537218,-0.0198881,-9.80636,-0.000657364,0.000268196,-0.000734498,0.707202,5.30665e-05,2.6966e-05,0.707012,-0.000657381,0.000268201,-0.000734767
0.33,0.0118222,2.44092e-06,-5.08106e-05,-2.58931e-06,0.000349256,7.32595e-06,0.00138729,-9.26304e-08,-1.74595e-05,1.36675e-06,7.10636e-05,1.5708,0,0,1.5708,0.210111,0.208601,0.120757,0.120913,3.28226e-05,4.00171e-05,1.74392e-05,2.20153e-05,150,0,-0.693755,66.2192,0.0012925,0.0549591,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.0113686,0.000504272,-3.48336e-05,0.00110335,0.000162313,0.000297631,0.00131057,-0.000152745,-8.56964e-05,0.000114814,-4.79296e-05,1.57053,0.0470613,-0.000787818,-9.79952,0.00110337,0.000162307,0.0002979,0.707201,5.75418e-05,2.36396e-05,0.707013,0.00110335,0.000162313,0.000297631
0.34,0.0124665,2.61628e-06,-4.6257e-05,-5.42716e-06,0.000345808,7.17621e-06,0.00150873,-1.18015e-07,-1.79546e-05,1.32631e-06,7.45418e-05,1.5708,0,0,1.5708,0.210111,0.208601,0.122991,0.123105,3.28226e-05,4.00171e-05,1.76315e-05,2.22404e-05,150,0,-0.693755,67.8748,0.00133911,0.04317,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.0119953,0.000445525,0.000352207,-0.000535847,0.00103886,0.000399673,0.00142739,-0.000157463,-8.41037e-05,0.000125201,-4.25684e-05,1.57053,0.0622552,-0.00709891,-9.77588,-0.000535829,0.00103885,0.000399942,0.707199,5.93194e-05,2.92074e-05,0.707014,-0.000535847,0.00103886,0.000399673
0.35,0.0131239,2.76626e-06,-4.1542e-05,-8.197e-06,0.000341523,6.962e-06,0.00163669,-1.45043e-07,-1.84043e-05,1.25774e-06,7.79812e-05,1.5708,0,0,1.5708,0.210111,0.208601,0.125169,0.125243,3.28226e-05,4.00171e-05,1.78213e-05,2.24626e-05,150,0,-0.693755,69.5077,0.0013858,0.0314023,3.21578e-07,0,-6.67097e-23,-1.08945e-06,0.0128537,0.000501438,0.000555115,0.00101036,0.00062727,-0.000310145,0.00155164,-0.000162164,-7.95605e-05,0.000131477,-5.26703e-05,1.57053,0.0853262,0.00429719,-9.79252,0.00101037,0.000627265,-0.000309875,0.7072,6.51095e-05,2.78537e-05,0.707013,0.00101036,0.00062727,-0.000310145
