0.0346162,1.00816e-06,-0.000146422,-1.71898e-07,0.000185139,-4.73513e-10,-1.40746e-07,0.0087634,2.08634e-06,-1.5215e-08,8.30792e-05,1.5708,47.9936,47.9118,0.67018,-0.6688
0.0379582,1.32952e-06,-0.000157874,-5.90945e-08,0.000173991,-5.7226e-09,-1.99196e-07,0.0105778,-5.72858e-06,-2.03438e-08,9.20613e-05,1.5708,52.3228,52.3691,-0.849817,0.853972
0.0413277,1.79878e-06,-0.000157321,-1.12413e-07,0.000162856,-8.48431e-09,-2.77473e-07,0.01256,-1.38424e-05,-2.50682e-08,0.000100486,1.5708,50.365,50.3996,-0.778407,0.78274
0.0447114,2.40641e-06,-0.000146794,-1.43458e-07,0.000151447,-1.94735e-08,-3.82682e-07,0.014711,-2.17045e-05,-3.17917e-08,0.000108347,1.5708,50.7323,50.7832,-0.792254,0.797608
0.0481005,3.18397e-06,-0.000128772,-1.56141e-07,0.00013949,-4.13812e-08,-5.22536e-07,0.0170314,-2.88781e-05,-3.95069e-08,0.000115625,1.5708,52.34,52.2267,0.851298,-0.850312
0.0514635,3.92073e-06,-0.000106322,2.41151e-08,0.000126264,-6.28363e-08,-7.0018e-07,0.0195205,-3.50667e-05,-4.16728e-08,0.000122273,1.5708,49.2752,49.3253,-0.731011,0.737724
0.0548298,4.88648e-06,-8.11404e-05,-1.71419e-07,0.000112385,-7.85267e-08,-9.20508e-07,0.0221779,-4.00916e-05,-4.67351e-08,0.000128243,1.5708,49.9723,50.0241,-0.762059,0.768374
0.0581928,6.02755e-06,-5.55398e-05,-2.00441e-07,9.77053e-05,-1.15776e-07,-1.19347e-06,0.0250035,-4.38758e-05,-5.64018e-08,0.000133499,1.5708,49.5173,49.5605,-0.742939,0.74923
0.0615462,7.32984e-06,-3.13686e-05,-1.14165e-07,8.21979e-05,-1.7248e-07,-1.52749e-06,0.0279971,-4.64463e-05,-6.38445e-08,0.000138,1.5708,49.7695,49.6081,0.754039,-0.751801
0.0648854,8.60128e-06,-9.91208e-06,9.57683e-09,6.59844e-05,-2.15247e-07,-1.9258e-06,0.0311579,-4.79079e-05,-6.56953e-08,0.000141707,1.5708,50.0435,50.1062,-0.764908,0.772629
0.0682151,1.00958e-05,8.22551e-06,-1.53253e-07,4.94588e-05,-2.62034e-07,-2.39333e-06,0.0344855,-4.8412e-05,-7.04534e-08,0.000144594,1.5708,53.3607,53.1867,0.883943,-0.882564
0.0715302,1.14933e-05,2.26767e-05,-2.30704e-08,3.28697e-05,-3.00648e-07,-2.93301e-06,0.0379791,-4.81335e-05,-7.40889e-08,0.000146651,1.5708,52.0224,52.0995,-0.839871,0.847275
0.0748365,1.30868e-05,3.36511e-05,-1.04314e-07,1.67161e-05,-3.48007e-07,-3.54749e-06,0.0416384,-4.72504e-05,-7.78908e-08,0.000147888,1.5708,49.8112,49.8732,-0.755764,0.764124
0.0781281,1.48872e-05,4.13696e-05,-1.74986e-07,1.24896e-06,-4.16212e-07,-4.24676e-06,0.0454625,-4.59293e-05,-8.5489e-08,0.000148333,1.5708,48.6214,48.6871,-0.700745,0.710937
0.0814014,1.69477e-05,4.62958e-05,-2.08282e-07,-1.32428e-05,-5.10425e-07,-5.04248e-06,0.0494508,-4.43192e-05,-9.54853e-08,0.000148028,1.5708,49.1691,49.2284,-0.727934,0.73704
0.0846526,1.91956e-05,4.89901e-05,-1.08451e-07,-2.65048e-05,-6.3251e-07,-5.94577e-06,0.0536022,-4.25428e-05,-1.02903e-07,0.000147028,1.5708,49.5602,49.6412,-0.74418,0.754666
0.0878785,2.16765e-05,5.00354e-05,-1.13673e-07,-3.8327e-05,-7.75188e-07,-6.96718e-06,0.0579155,-4.06937e-05,-1.08616e-07,0.000145399,1.5708,49.9952,50.0635,-0.764487,0.773714
0.0910759,2.43081e-05,4.99686e-05,-6.64119e-08,-4.85599e-05,-9.41733e-07,-8.1162e-06,0.0623894,-3.88374e-05,-1.12911e-07,0.000143219,1.5708,49.1576,49.2419,-0.726409,0.738097
0.0942439,2.71789e-05,4.92745e-05,-1.34967e-07,-5.70796e-05,-1.13076e-06,-9.4026e-06,0.0670225,-3.70137e-05,-1.18522e-07,0.000140569,1.5708,44.3165,44.08,0.405342,-0.396252
0.0974209,3.0166e-05,4.89899e-05,-2.45074e-07,-6.30787e-05,-1.29984e-06,-1.08352e-05,0.0718141,-3.52233e-05,-1.2896e-07,0.000137556,1.5708,43.1344,42.9124,0.244023,-0.231684
0.100599,3.33831e-05,4.88846e-05,-3.17462e-07,-6.68866e-05,-1.46671e-06,-1.24225e-05,0.0767647,-3.34489e-05,-1.43794e-07,0.0001343,1.5708,51.9144,52.0296,-0.836775,0.847531
0.103745,3.67238e-05,4.82789e-05,7.07288e-09,-6.93166e-05,-1.67943e-06,-1.41732e-05,0.0818733,-3.16971e-05,-1.49566e-07,0.000130887,1.5708,44.8537,44.5836,0.458476,-0.449283
0.1069,4.01511e-05,4.79589e-05,-1.40915e-07,-6.96882e-05,-1.8408e-06,-1.60928e-05,0.0871395,-2.99702e-05,-1.54002e-07,0.000127406,1.5708,49.5311,49.6179,-0.744779,0.757021
0.110026,4.37459e-05,4.70194e-05,-9.88213e-08,-6.89982e-05,-2.03963e-06,-1.81872e-05,0.0925626,-2.82763e-05,-1.59866e-07,0.000123933,1.5708,49.4417,49.5309,-0.741205,0.753985
0.113121,4.75137e-05,4.54757e-05,-4.23361e-08,-6.74158e-05,-2.2676e-06,-2.04651e-05,0.0981414,-2.66451e-05,-1.63126e-07,0.000120517,1.5708,44.9062,44.6019,0.463547,-0.453356
0.116229,5.13571e-05,4.41545e-05,-2.46519e-07,-6.424e-05,-2.44857e-06,-2.29327e-05,0.103875,-2.50841e-05,-1.71887e-07,0.000117222,1.5708,48.4704,48.5522,-0.695927,0.710234
0.119308,5.53947e-05,4.20879e-05,-1.19426e-07,-6.05699e-05,-2.67701e-06,-2.55963e-05,0.109764,-2.36077e-05,-1.80401e-07,0.000114098,1.5708,43.2265,43.1473,-0.262526,0.282703
0.122374,5.9877e-05,3.96593e-05,-3.52465e-07,-5.62321e-05,-2.91809e-06,-2.84721e-05,0.115806,-2.22432e-05,-1.94018e-07,0.000111175,1.5708,43.074,42.7981,0.238521,-0.223004
0.125445,6.45595e-05,3.72046e-05,-3.74962e-07,-5.10572e-05,-3.15166e-06,-3.15759e-05,0.122001,-2.10002e-05,-2.12737e-07,0.000108492,1.5708,42.8508,42.5775,0.189739,-0.172399
0.128516,6.94979e-05,3.4565e-05,-3.37244e-07,-4.5354e-05,-3.37609e-06,-3.49191e-05,0.12835,-1.98851e-05,-2.30672e-07,0.000106081,1.57079,42.7904,42.5174,0.176361,-0.15855
0.131586,7.46865e-05,3.16785e-05,-3.20715e-07,-3.93614e-05,-3.58615e-06,-3.85141e-05,0.134853,-1.89099e-05,-2.47373e-07,0.000103963,1.57079,52.0893,52.2249,-0.845126,0.858225
0.134624,7.98758e-05,2.8047e-05,2.28039e-07,-3.38337e-05,-3.85359e-06,-4.23671e-05,0.141508,-1.81019e-05,-2.46139e-07,0.000102133,1.57079,43.0452,42.9406,-0.232891,0.255871
0.13765,8.55308e-05,2.4316e-05,-3.04528e-07,-2.84177e-05,-4.09462e-06,-4.64899e-05,0.148315,-1.74826e-05,-2.51712e-07,0.000100577,1.57079,46.9264,46.5363,0.613672,-0.604634
0.140688,9.09846e-05,2.10979e-05,-3.09747e-07,-2.26938e-05,-4.27805e-06,-5.08885e-05,0.155274,-1.70424e-05,-2.67455e-07,9.93005e-05,1.57079,50.8389,50.4301,0.800003,-0.794813
0.143737,9.60829e-05,1.82745e-05,-1.43615e-08,-1.68961e-05,-4.37387e-06,-5.5549e-05,0.162384,-1.67602e-05,-2.73812e-07,9.83127e-05,1.57079,46.5279,46.1061,0.588418,-0.577731
0.146785,0.00010109,1.56043e-05,-9.98956e-08,-1.13842e-05,-4.38733e-06,-6.04602e-05,0.169647,-1.66243e-05,-2.77375e-07,9.7608e-05,1.57079,47.6545,47.227,0.656024,-0.647147
0.149829,0.000105905,1.30573e-05,-1.2321e-07,-6.31982e-06,-4.33426e-06,-6.56149e-05,0.177063,-1.66299e-05,-2.83294e-07,9.71679e-05,1.57079,46.262,45.8361,0.572458,-0.561425
0.152864,0.000110621,1.0631e-05,-1.39962e-07,-1.83956e-06,-4.22735e-06,-7.10059e-05,0.18463,-1.67727e-05,-2.90191e-07,9.69665e-05,1.57079,47.7509,47.2972,0.661363,-0.652052
0.155885,0.000115156,8.37663e-06,-6.19143e-08,1.97696e-06,-4.06399e-06,-7.66259e-05,0.192349,-1.7047e-05,-2.94897e-07,9.69725e-05,1.57079,45.9439,45.5122,0.552056,-0.540472
0.158893,0.000119618,6.38283e-06,-9.91903e-08,5.10206e-06,-3.85017e-06,-8.24689e-05,0.200218,-1.74435e-05,-2.99337e-07,9.71519e-05,1.57079,45.3621,44.9059,0.507261,-0.493178
0.161883,0.000124106,4.74984e-06,-2.12454e-07,7.54581e-06,-3.59736e-06,-8.85336e-05,0.208238,-1.79477e-05,-3.08116e-07,9.74704e-05,1.57079,42.9538,42.5873,0.22866,-0.207749
0.164862,0.000128905,3.63648e-06,-4.28941e-07,9.41967e-06,-3.33639e-06,-9.48284e-05,0.216407,-1.85384e-05,-3.25977e-07,9.78966e-05,1.57079,42.5206,42.1981,0.111777,-0.0879119
0.167829,0.000134105,3.10705e-06,-4.83773e-07,1.07931e-05,-3.09162e-06,-0.000101371,0.224724,-1.91885e-05,-3.49666e-07,9.8404e-05,1.57079,46.8114,46.3025,0.608636,-0.596303
0.170777,0.000139136,2.98282e-06,-1.49626e-10,1.15185e-05,-2.81912e-06,-0.000108168,0.233189,-1.98742e-05,-3.58853e-07,9.89635e-05,1.57079,46.5821,46.0876,0.596181,-0.584034
0.173703,0.000144032,3.26101e-06,9.59691e-08,1.16352e-05,-2.47842e-06,-0.000115211,0.241801,-2.05755e-05,-3.55874e-07,9.95438e-05,1.57079,44.3024,43.8407,0.417043,-0.399688
0.176613,0.000149022,4.01167e-06,-2.34954e-07,1.12881e-05,-2.09221e-06,-0.0001225,0.250559,-2.12705e-05,-3.6172e-07,0.000100118,1.57079,45.2492,44.7463,0.502068,-0.486437
0.179502,0.000153981,5.13537e-06,-2.18168e-07,1.04794e-05,-1.68886e-06,-0.000130035,0.259462,-2.1938e-05,-3.7324e-07,0.000100663,1.57079,45.873,45.3482,0.549521,-0.534909
0.182369,0.00015886,6.54832e-06,-5.376e-08,9.23585e-06,-1.25463e-06,-0.000137816,0.268509,-2.2561e-05,-3.79163e-07,0.000101157,1.57079,42.3858,42.0562,0.0619995,-0.0344748
0.185231,0.000164266,8.48893e-06,-5.19764e-07,7.94658e-06,-8.09345e-07,-0.000145852,0.277699,-2.31181e-05,-3.9697e-07,0.000101587,1.57079,42.342,42.0356,0.0109694,0.0180485
0.188088,0.000170183,1.07876e-05,-6.25591e-07,6.63588e-06,-4.05429e-07,-0.00015417,0.287032,-2.35867e-05,-4.26927e-07,0.000101952,1.57079,42.4084,42.0524,0.0865819,-0.0586825
0.190938,0.00017651,1.32002e-05,-4.05044e-07,5.24676e-06,-2.954e-08,-0.000162794,0.296508,-2.39544e-05,-4.51789e-07,0.00010225,1.57079,42.4781,42.0899,0.111085,-0.0812843
0.19378,0.000183298,1.55609e-05,-4.07163e-07,3.77463e-06,3.47869e-07,-0.000171745,0.306126,-2.42193e-05,-4.72583e-07,0.000102476,1.57079,45.182,44.6403,0.501699,-0.48495
0.196602,0.000189894,1.75497e-05,5.22475e-08,2.0086e-06,7.53605e-07,-0.000181029,0.315885,-2.43918e-05,-4.7866e-07,0.00010262,1.57079,44.1346,43.593,0.404174,-0.382748
0.199407,0.000196544,1.9245e-05,-8.18093e-08,8.62508e-08,1.22036e-06,-0.000190645,0.325785,-2.44877e-05,-4.80419e-07,0.000102673,1.57079,43.7659,43.2434,0.365374,-0.343122
0.202197,0.000203251,2.06974e-05,-2.4861e-07,-1.89886e-06,1.71463e-06,-0.000200595,0.335826,-2.45194e-05,-4.90052e-07,0.000102627,1.57079,42.7883,42.3226,0.213932,-0.18608
0.204976,0.000210249,2.20338e-05,-4.18136e-07,-3.78032e-06,2.21209e-06,-0.000210888,0.346005,-2.44947e-05,-5.08263e-07,0.000102484,1.57079,44.1581,44.1329,-0.408904,0.442977
0.207766,0.000217878,2.35958e-05,-3.95978e-07,-5.13699e-06,2.61924e-06,-0.000221546,0.356324,-2.44091e-05,-5.28944e-07,0.000102261,1.57079,45.5575,45.6161,-0.533631,0.564835
0.210566,0.000225986,2.51844e-05,-7.11839e-08,-6.0574e-06,2.91938e-06,-0.000232599,0.366782,-2.42558e-05,-5.38775e-07,0.000101981,1.57079,43.0012,42.8555,-0.260931,0.29632
0.213364,0.000234669,2.64715e-05,-3.22307e-07,-6.79812e-06,3.19036e-06,-0.000244073,0.37738,-2.40414e-05,-5.50577e-07,0.00010166,1.57079,43.0342,42.8922,-0.266682,0.303201
0.216159,0.000243888,2.73921e-05,-4.41965e-07,-7.40501e-06,3.39794e-06,-0.000255996,0.388118,-2.37825e-05,-5.70938e-07,0.000101305,1.57079,42.8163,42.6423,-0.230018,0.266516
0.218949,0.00025358,2.7921e-05,-3.33625e-07,-7.92043e-06,3.54635e-06,-0.000268393,0.398996,-2.34976e-05,-5.90068e-07,0.000100922,1.57079,42.9029,42.7406,-0.248384,0.285357
0.221734,0.000263725,2.80958e-05,-2.41712e-07,-8.35391e-06,3.64697e-06,-0.000281287,0.410013,-2.32052e-05,-6.04213e-07,0.000100515,1.57079,43.2214,43.1026,-0.29996,0.338325
0.224512,0.000274341,2.79819e-05,-2.45417e-07,-8.70664e-06,3.69585e-06,-0.000294702,0.421169,-2.29209e-05,-6.16754e-07,0.000100088,1.57079,46.7313,46.8539,-0.616122,0.647975
0.227282,0.000285133,2.76585e-05,2.90556e-07,-8.97598e-06,3.62714e-06,-0.000308653,0.432464,-2.2657e-05,-6.12144e-07,9.96463e-05,1.57079,45.8297,45.9202,-0.557005,0.59194
0.230042,0.000296218,2.71545e-05,1.96944e-07,-9.21773e-06,3.50627e-06,-0.000323153,0.443897,-2.2423e-05,-6.00478e-07,9.91912e-05,1.57079,43.9002,43.8528,-0.392556,0.430278
0.23279,0.000307635,2.65552e-05,-2.00391e-07,-9.43441e-06,3.34372e-06,-0.000338218,0.455468,-2.22253e-05,-6.03334e-07,9.87245e-05,1.57079,46.3636,46.4909,-0.593387,0.628793
0.235522,0.000319215,2.58991e-05,9.96874e-08,-9.67242e-06,3.06673e-06,-0.000353859,0.467176,-2.20675e-05,-6.04008e-07,9.82463e-05,1.57079,42.9563,42.8019,-0.269301,0.309042
0.238242,0.000331127,2.53404e-05,-1.80664e-07,-9.84721e-06,2.78873e-06,-0.000370088,0.47902,-2.19481e-05,-6.08057e-07,9.77578e-05,1.57079,42.3222,42.0257,-0.11422,0.155581
0.240951,0.000343362,2.49689e-05,-4.79157e-07,-9.90789e-06,2.51016e-06,-0.000386923,0.491,-2.18594e-05,-6.26963e-07,9.72634e-05,1.57079,42.8031,42.6223,-0.242903,0.284938
0.243648,0.000355893,2.47517e-05,-2.7969e-07,-9.90467e-06,2.18328e-06,-0.000404378,0.503115,-2.17926e-05,-6.45068e-07,9.67676e-05,1.57079,42.9415,42.783,-0.271132,0.312888
0.246332,0.000368686,2.46756e-05,-8.58651e-08,-9.85636e-06,1.83204e-06,-0.000422467,0.515365,-2.17401e-05,-6.53206e-07,9.6273e-05,1.57079,43.8152,43.1364,0.38976,-0.362039
0.249014,0.000381108,2.49266e-05,-2.09182e-07,-9.54875e-06,1.6471e-06,-0.000441188,0.527748,-2.16897e-05,-6.61675e-07,9.57877e-05,1.57079,42.3745,42.0919,-0.144671,0.189216
0.251685,0.000393879,2.52245e-05,-3.9654e-07,-9.21962e-06,1.45313e-06,-0.000460539,0.540266,-2.16322e-05,-6.78481e-07,9.53183e-05,1.57079,42.5063,41.9346,0.190536,-0.153956
0.254351,0.000406594,2.56128e-05,-3.58324e-07,-8.79173e-06,1.3319e-06,-0.000480527,0.552917,-2.15642e-05,-6.97583e-07,9.4868e-05,1.57079,42.5288,41.9361,0.193881,-0.155607
0.257011,0.000419315,2.6007e-05,-3.31406e-07,-8.31349e-06,1.28866e-06,-0.000501153,0.565701,-2.14834e-05,-7.15108e-07,9.44405e-05,1.57079,43.1614,42.4937,0.313661,-0.28104
0.259664,0.000431771,2.63601e-05,-1.88944e-07,-7.80512e-06,1.35561e-06,-0.000522408,0.578618,-2.13909e-05,-7.27557e-07,9.40377e-05,1.57079,42.8417,42.1894,0.263473,-0.22765
0.262309,0.00044411,2.66084e-05,-2.32635e-07,-7.31753e-06,1.52221e-06,-0.000544284,0.591667,-2.12908e-05,-7.38739e-07,9.36599e-05,1.57079,43.2139,42.5213,0.323982,-0.290914
0.264947,0.000456186,2.67328e-05,-1.89135e-07,-6.87347e-06,1.79092e-06,-0.000566771,0.604848,-2.11889e-05,-7.49347e-07,9.33054e-05,1.57079,43.8312,43.0707,0.397884,-0.366554
0.267575,0.000467918,2.67271e-05,-1.31273e-07,-6.4966e-06,2.17917e-06,-0.000589854,0.618162,-2.10918e-05,-7.57283e-07,9.29714e-05,1.57079,44.7559,43.9564,0.488222,-0.461658
0.270192,0.000479093,2.65934e-05,2.50988e-08,-6.21571e-06,2.70443e-06,-0.000613511,0.631606,-2.10064e-05,-7.59109e-07,9.26539e-05,1.57079,43.4366,42.6986,0.357509,-0.324583
0.272798,0.000490033,2.63759e-05,-1.09022e-07,-6.02533e-06,3.33245e-06,-0.000637722,0.645181,-2.09378e-05,-7.62309e-07,9.2348e-05,1.5708,43.9596,43.1664,0.415804,-0.384387
0.275391,0.000500646,2.6107e-05,-1.25902e-07,-5.93411e-06,4.05338e-06,-0.000662474,0.658885,-2.08895e-05,-7.68569e-07,9.2049e-05,1.5708,44.9624,44.1301,0.508506,-0.482185
0.277969,0.000510702,2.58075e-05,1.02186e-07,-5.96428e-06,4.88304e-06,-0.000687746,0.672719,-2.08635e-05,-7.67815e-07,9.17515e-05,1.5708,45.8525,44.9894,0.574587,-0.551544
0.28053,0.000520085,2.55004e-05,2.59062e-07,-6.13621e-06,5.84481e-06,-0.000713507,0.686682,-2.08607e-05,-7.57737e-07,9.14488e-05,1.5708,43.4015,42.6274,0.359099,-0.324575
0.283076,0.000529372,2.532e-05,-1.44646e-07,-6.345e-06,6.88542e-06,-0.000739738,0.700772,-2.08776e-05,-7.57681e-07,9.11364e-05,1.5708,46.5564,45.6534,0.620372,-0.598899
0.285603,0.000537898,2.5169e-05,2.10067e-07,-6.70831e-06,8.01206e-06,-0.00076642,0.714989,-2.091e-05,-7.53802e-07,9.08096e-05,1.5708,47.152,46.2401,0.655813,-0.636233
0.288106,0.000545652,2.50635e-05,4.66993e-07,-7.23436e-06,9.26142e-06,-0.000793514,0.729332,-2.09558e-05,-7.35003e-07,9.04604e-05,1.5708,48.1653,48.4169,-0.709906,0.74877
0.290624,0.000553921,2.57239e-05,4.49481e-07,-7.14332e-06,1.03079e-05,-0.000821016,0.7438,-2.09928e-05,-7.11931e-07,9.01007e-05,1.5708,45.0116,44.1217,0.519082,-0.491824
0.293125,0.000561787,2.6294e-05,-2.52479e-08,-7.20143e-06,1.14624e-05,-0.000848929,0.758394,-2.10051e-05,-7.04434e-07,8.97419e-05,1.5708,47.3129,46.3814,0.667741,-0.648773
0.295602,0.000568841,2.66783e-05,2.51863e-07,-7.49162e-06,1.26989e-05,-0.000877223,0.773112,-2.09996e-05,-6.96938e-07,8.93741e-05,1.5708,45.079,44.1564,0.525512,-0.497381
0.298059,0.000575585,2.69911e-05,1.02325e-07,-7.90024e-06,1.40204e-05,-0.000905871,0.787954,-2.09822e-05,-6.8904e-07,8.89888e-05,1.5708,45.2508,44.3272,0.540498,-0.51356
0.300496,0.000581958,2.72434e-05,6.60375e-08,-8.41639e-06,1.53981e-05,-0.000934859,0.802918,-2.09558e-05,-6.85108e-07,8.85802e-05,1.5708,47.9745,47.0139,0.704131,-0.686635
0.302906,0.000587531,2.73462e-05,4.94996e-07,-9.14446e-06,1.68482e-05,-0.000964157,0.818003,-2.09253e-05,-6.68066e-07,8.81403e-05,1.5708,48.2271,47.2516,0.716679,-0.69957
0.305287,0.000592367,2.73592e-05,5.71117e-07,-1.00552e-05,1.83982e-05,-0.000993728,0.833207,-2.08959e-05,-6.40517e-07,8.76591e-05,1.5708,46.6248,45.6391,0.632964,-0.610411
0.307642,0.000596763,2.7428e-05,2.13367e-07,-1.10228e-05,2.00192e-05,-0.00102354,0.848531,-2.08673e-05,-6.23023e-07,8.71308e-05,1.5708,46.2545,45.2637,0.611342,-0.587145
0.309973,0.000600788,2.76072e-05,8.79366e-08,-1.19913e-05,2.16661e-05,-0.00105359,0.863971,-2.08343e-05,-6.16265e-07,8.65539e-05,1.5708,43.5545,42.6592,0.396585,-0.35965
0.312291,0.000605062,2.81066e-05,-3.4648e-07,-1.27111e-05,2.33139e-05,-0.00108386,0.879528,-2.07847e-05,-6.25814e-07,8.5935e-05,1.5708,48.5005,47.4833,0.73229,-0.715214
0.314578,0.000608594,2.8499e-05,5.35873e-07,-1.35695e-05,2.49547e-05,-0.00111434,0.8952,-2.07129e-05,-6.15157e-07,8.52764e-05,1.57081,45.294,44.287,0.550078,-0.520929
0.316845,0.000612068,2.90071e-05,2.14608e-07,-1.43168e-05,2.66643e-05,-0.00114502,0.910985,-2.06174e-05,-5.98253e-07,8.45777e-05,1.57081,44.8002,43.8061,0.514685,-0.483283
0.319094,0.000615542,2.96192e-05,-1.92838e-07,-1.49118e-05,2.83785e-05,-0.00117589,0.926884,-2.04918e-05,-6.00463e-07,8.38454e-05,1.57081,44.8069,43.8204,0.518153,-0.487759
0.321325,0.000618945,3.02609e-05,-6.11998e-08,-1.53711e-05,3.00663e-05,-0.00120696,0.942894,-2.0332e-05,-6.06084e-07,8.3087e-05,1.57081,45.2005,44.1782,0.547799,-0.518402
0.323536,0.000622243,3.08364e-05,1.34859e-07,-1.57429e-05,3.17551e-05,-0.00123823,0.959016,-2.01385e-05,-6.02928e-07,8.23077e-05,1.57081,45.2312,44.1826,0.549803,-0.51932
0.325729,0.000625489,3.13063e-05,6.24188e-08,-1.60329e-05,3.34594e-05,-0.00126968,0.975247,-1.9915e-05,-5.98413e-07,8.1512e-05,1.57081,45.2196,44.1734,0.551068,-0.520834
0.327902,0.000628662,3.16456e-05,1.56896e-08,-1.62448e-05,3.51631e-05,-0.00130133,0.991588,-1.9667e-05,-5.96753e-07,8.07037e-05,1.57081,45.1002,44.0537,0.544126,-0.513493
0.330058,0.000631777,3.18528e-05,2.64189e-08,-1.63704e-05,3.68615e-05,-0.00133316,1.00804,-1.94007e-05,-5.95618e-07,7.98871e-05,1.57082,44.4877,43.442,0.496687,-0.461956
0.332199,0.000635019,3.19832e-05,-1.4449e-07,-1.6348e-05,3.85568e-05,-0.00136518,1.02459,-1.91209e-05,-5.99769e-07,7.9068e-05,1.57082,44.6764,43.6302,0.514965,-0.48213
0.334325,0.000638275,3.19928e-05,-5.18195e-08,-1.62206e-05,4.02303e-05,-0.0013974,1.04126,-1.88324e-05,-6.04144e-07,7.82527e-05,1.57082,42.7374,41.8099,0.315672,-0.26944
0.33645,0.000642173,3.21238e-05,-6.01168e-07,-1.5729e-05,4.189e-05,-0.00142984,1.05803,-1.85347e-05,-6.2443e-07,7.74531e-05,1.57082,43.1325,42.1511,0.369071,-0.325582
0.33857,0.000646479,3.21936e-05,-5.09297e-07,-1.5027e-05,4.34872e-05,-0.00146252,1.0749,-1.82267e-05,-6.52073e-07,7.66837e-05,1.57082,46.7887,45.6618,0.656615,-0.632426
0.340665,0.000650273,3.17892e-05,6.16891e-07,-1.45583e-05,4.50588e-05,-0.00149544,1.09188,-1.79228e-05,-6.418e-07,7.59434e-05,1.57083,45.3188,44.1892,0.565486,-0.533738
0.342742,0.000654013,3.1164e-05,3.19933e-07,-1.41454e-05,4.67027e-05,-0.00152859,1.10897,-1.76406e-05,-6.19924e-07,7.5225e-05,1.57083,45.2628,44.143,0.564293,-0.532974
0.344801,0.00065763,3.04096e-05,-4.49881e-08,-1.37669e-05,4.83494e-05,-0.00156197,1.12616,-1.73888e-05,-6.1534e-07,7.45264e-05,1.57083,48.2875,47.137,0.735268,-0.716096
0.34683,0.00066055,2.9385e-05,6.06693e-07,-1.3655e-05,4.99722e-05,-0.00159556,1.14345,-1.71779e-05,-5.96657e-07,7.38398e-05,1.57083,42.6366,41.6539,0.312887,-0.262801
0.348862,0.000664296,2.88373e-05,-7.354e-07,-1.3109e-05,5.16436e-05,-0.00162936,1.16084,-1.70015e-05,-6.08863e-07,7.317e-05,1.57084,43.5856,42.5136,0.430108,-0.388552
0.350888,0.000668292,2.84782e-05,-6.04088e-07,-1.23966e-05,5.32184e-05,-0.0016634,1.17833,-1.68436e-05,-6.42039e-07,7.25318e-05,1.57084,43.1164,42.0613,0.379714,-0.333408
0.352911,0.000672764,2.83131e-05,-3.5516e-07,-1.14915e-05,5.47567e-05,-0.00169771,1.19593,-1.6695e-05,-6.64752e-07,7.19343e-05,1.57084,46.7413,45.5447,0.660913,-0.635258
0.35491,0.00067673,2.78767e-05,6.60031e-07,-1.0869e-05,5.62786e-05,-0.00173228,1.21362,-1.65587e-05,-6.50167e-07,7.13749e-05,1.57084,43.7846,42.6699,0.454436,-0.413558
0.356901,0.000680997,2.75534e-05,-7.38511e-08,-1.01724e-05,5.78653e-05,-0.00176711,1.23142,-1.64389e-05,-6.40104e-07,7.08486e-05,1.57085,46.4698,45.2437,0.647037,-0.619432
