ax,ay,az,qw,qx,qy,qz,tau_x,tau_y,tau_n,vE,vN,vD,w_est_x,w_est_y,w_est_z
0.0671682,0.0230088,-9.84346,-0.95389384,4.5412195e-05,0.014922698,0.29977295,79.9942,-5.74189e-05,-70.6382,-0.034063883,0.09868543,0.0031170363,-0.0050358,-0.000774637,0.000825351
0.0420518,-0.00276734,-9.79479,-0.9538992,0.00016287304,0.014980003,0.29975307,79.9944,-5.82921e-05,-70.4668,-0.033985887,0.09871951,0.003130673,-0.00518108,-0.000776013,0.000747226
-0.0237096,0.0704443,-9.80402,-0.95390487,0.00027961098,0.015037199,0.29973197,79.9948,-5.91167e-05,-70.3168,-0.03391092,0.098755054,0.003143896,-0.00515243,-0.000777929,0.000814564
0.000934976,-0.0641963,-9.89851,-0.9539102,0.0003996211,0.015095403,0.29971206,79.995,-5.92502e-05,-70.1694,-0.0338415,0.09879656,0.0031568108,-0.00528889,-0.000778738,0.00074859
0.0148638,0.00282289,-9.81936,-0.9539156,0.00051464676,0.015151993,0.29969186,79.9954,-5.93836e-05,-70.0405,-0.033768754,0.09883794,0.0031693701,-0.00507995,-0.000777932,0.000769521
0.0844867,0.00991815,-9.71122,-0.95392084,0.0006307709,0.015208898,0.29967195,79.9957,-5.87164e-05,-69.9234,-0.033689074,0.09889148,0.0031820235,-0.00512544,-0.000777578,0.000742898
0.0489433,-0.0379073,-9.84835,-0.95392615,0.0007449371,0.015265302,0.29965204,79.9961,-5.80977e-05,-69.821,-0.0336108,0.09893671,0.0031946932,-0.00504305,-0.000776577,0.000743114
0.035409,-0.0858172,-9.80794,-0.9539308,0.00085954886,0.015321697,0.29963395,79.9964,-5.65772e-05,-69.7397,-0.03354598,0.098993406,0.0032075176,-0.00506087,-0.000776584,0.000688762
0.0208182,0.0314016,-9.77154,-0.9539348,0.0009803228,0.015379997,0.29961795,79.9968,-5.51565e-05,-69.6687,-0.03348808,0.099023424,0.0032215405,-0.00531719,-0.000774934,0.000593427
0.0302588,-0.0803888,-9.82929,-0.95393926,0.0011076804,0.015440404,0.2996001,79.9971,-5.38915e-05,-69.585,-0.033431508,0.09904626,0.0032357525,-0.00559446,-0.000776012,0.000642672
-0.000295254,-0.00813331,-9.83116,-0.9539432,0.0012290702,0.015499003,0.29958406,79.9974,-5.271e-05,-69.5118,-0.03338186,0.099087626,0.0032484187,-0.00534362,-0.000777469,0.000585351
0.0274824,0.0377344,-9.80946,-0.95394784,0.0013392298,0.0155540975,0.29956594,79.9974,-5.2939e-05,-69.3779,-0.03332401,0.09913947,0.003260265,-0.0048745,-0.000776212,0.000702558
-0.0208056,0.00905973,-9.76139,-0.9539531,0.0014481602,0.015608701,0.29954603,79.9974,-5.31586e-05,-69.2608,-0.03326381,0.099191576,0.0032723816,-0.0048226,-0.000775126,0.000732138
-0.0379656,-0.0663359,-9.74614,-0.9539577,0.0015577294,0.015663495,0.2995279,79.9977,-5.17113e-05,-69.1892,-0.03317592,0.09926064,0.0032849817,-0.00484896,-0.000774857,0.000675821
0.0406081,0.0273056,-9.83048,-0.9519157,0.0038746786,0.010550496,0.3061539,79.9979,-5.03584e-05,-69.1265,-0.034465574,0.09888624,0.0022289723,-0.0231275,0.221174,-0.279056
-0.0347834,-0.0029724,-9.81544,-0.9519207,0.0039872588,0.010606997,0.3061349,79.9981,-4.5533e-05,-69.1909,-0.03437351,0.09895288,0.0022419428,-0.00498523,-0.000765431,0.000730623
0.000868455,0.0605093,-9.79716,-0.95192426,0.004110141,0.010666703,0.3061201,79.9983,-4.10028e-05,-69.2473,-0.034294955,0.09901628,0.0022555073,-0.0054164,-0.000766409,0.000582883
0.00509746,-0.0824012,-9.79421,-0.95192766,0.0042320085,0.010726096,0.30610588,79.9982,-3.51553e-05,-69.3742,-0.034226123,0.09908014,0.002268499,-0.00537334,-0.000766336,0.000548422
0.0163668,0.0589237,-9.85062,-0.9519325,0.0043475023,0.010783506,0.30608717,79.9982,-2.96595e-05,-69.4852,-0.03416666,0.0991628,0.0022803687,-0.00510737,-0.000765642,0.000715609
0.0280168,0.0487971,-9.79622,-0.95193785,0.0044576195,0.010839098,0.30606696,79.9973,-2.11966e-05,-69.744,-0.034095496,0.09925251,0.0022921858,-0.00488149,-0.000762913,0.000786349
-0.0324563,-0.131076,-9.78846,-0.95194477,0.004563989,0.010893498,0.30604193,79.9968,-1.3227e-05,-69.9705,-0.034021072,0.09933306,0.0023046015,-0.00472566,-0.000761841,0.00100085
0.052388,0.00746849,-9.80372,-0.9519519,0.0046790596,0.0109506985,0.30601597,79.9943,-1.81317e-06,-70.3929,-0.03396328,0.09940526,0.0023182393,-0.00509229,-0.00076288,0.00103775
-0.0192956,0.112515,-9.80856,-0.95195895,0.00480141,0.011010299,0.30598998,79.9929,8.95907e-06,-70.7626,-0.033905976,0.09946599,0.0023324226,-0.00539873,-0.000763866,0.0010307
0.00355465,-0.0285179,-9.84628,-0.951967,0.0049199,0.0110687995,0.30596098,79.9909,1.94036e-05,-71.2023,-0.033837963,0.09953295,0.0023457943,-0.00523812,-0.000765778,0.00116182
-0.0204102,-0.0168576,-9.81421,-0.9519753,0.0050381417,0.011127204,0.3059311,79.9898,2.92589e-05,-71.5871,-0.033763293,0.0996009,0.0023586375,-0.00522912,-0.000767293,0.00123191
-0.0078852,0.0313485,-9.80392,-0.95198494,0.0051554297,0.0111853,0.305897,79.9872,4.06543e-05,-72.1212,-0.033685602,0.09967562,0.0023708267,-0.00519132,-0.000768271,0.00137718
-0.104519,0.113947,-9.76302,-0.95199645,0.0052702823,0.011242805,0.30585715,79.9859,5.14158e-05,-72.5888,-0.033608332,0.09975695,0.0023828747,-0.00509153,-0.000768065,0.00159908
-0.0602593,-0.057003,-9.85245,-0.95200896,0.0053900997,0.0113018,0.30581397,79.9831,6.30982e-05,-73.1957,-0.033516906,0.09983949,0.0023954636,-0.00530168,-0.000767077,0.00175394
-0.0399375,0.0206835,-9.84992,-0.95202297,0.00550827,0.0113603,0.305766,79.9818,7.41344e-05,-73.7272,-0.033436023,0.09990915,0.0024081557,-0.00523471,-0.000766941,0.0019556
0.0317928,0.00750754,-9.88334,-0.952037,0.00563114,0.0114204,0.30571797,79.9798,8.47091e-05,-74.3491,-0.033359822,0.0999828,0.002421052,-0.00543222,-0.000767163,0.00196116
-0.0341756,-0.0246079,-9.7773,-0.95205164,0.005751208,0.011479495,0.30566788,79.9792,9.46916e-05,-74.8938,-0.033302955,0.10006703,0.0024336036,-0.00531567,-0.000766516,0.00206053
0.0161949,-0.0134498,-9.76969,-0.9520661,0.005873571,0.0115394015,0.30561805,79.9783,0.000103277,-75.4869,-0.033255417,0.10014824,0.0024469148,-0.00541018,-0.000763819,0.00202122
0.0298808,0.109922,-9.74705,-0.95208037,0.0059931423,0.011598205,0.3055691,79.9785,0.000111369,-76.0064,-0.033204503,0.1002196,0.0024605845,-0.00529287,-0.000762086,0.00200709
-0.0298296,-0.0263073,-9.80661,-0.952094,0.0061123203,0.0116570005,0.30552202,79.9787,0.000117342,-76.5338,-0.033160053,0.10027908,0.002474614,-0.00527529,-0.00076279,0.00191454
-0.0992417,-0.010235,-9.85988,-0.95534855,0.0070597366,0.007911607,0.29529086,79.9796,0.000122955,-76.9957,-0.030972809,0.101032,0.00167011,0.00571559,0.158238,0.42806
0.0442311,0.102531,-9.79342,-0.95536196,0.0071815597,0.007969569,0.295243,79.9807,0.000125511,-77.4104,-0.030906329,0.101075724,0.0016825508,-0.00535104,-0.000758297,0.00196399
0.0547287,-0.0335739,-9.8057,-0.95537585,0.0072922586,0.008024208,0.29519394,79.9821,0.000127897,-77.7737,-0.030818027,0.10113309,0.001692376,-0.00488733,-0.000761642,0.00203715
-0.0264766,0.0934496,-9.85637,-0.955391,0.0073908,0.00807515,0.295141,79.9833,0.000129194,-78.1505,-0.030705629,0.10119208,0.0017007663,-0.00437982,-0.000763272,0.00216836
-0.0298521,0.0163868,-9.83641,-0.95540637,0.0074938233,0.008127543,0.29508713,79.9846,0.000130394,-78.4806,-0.030603884,0.10125336,0.0017095727,-0.00456812,-0.000764681,0.00222824
0.0820274,0.0412834,-9.8207,-0.95542175,0.007607578,0.008183208,0.29503292,79.9851,0.000133783,-78.9561,-0.030507598,0.101314455,0.0017197222,-0.00501757,-0.000763759,0.0022189
-0.017307,0.0350564,-9.74884,-0.95543665,0.0077310572,0.008241816,0.2949799,79.986,0.000136953,-79.3727,-0.030437253,0.1013603,0.0017313572,-0.0054237,-0.000761866,0.00217284
0.0215327,-0.00811836,-9.91017,-0.95545137,0.007858833,0.0083017135,0.29492712,79.9866,0.000139536,-79.8338,-0.03038053,0.10138592,0.0017437766,-0.00560238,-0.0007599,0.00219182
-0.00146266,-0.0883702,-9.82147,-0.95546615,0.0079852315,0.008361151,0.29487404,79.9875,0.000141944,-80.2379,-0.030338973,0.10141329,0.0017556685,-0.00554501,-0.000759124,0.00216192
-0.0780795,-0.0798309,-9.82045,-0.95548105,0.0081061,0.008418851,0.294821,79.9882,0.000143754,-80.6817,-0.03029996,0.101434074,0.0017670171,-0.00531312,-0.000757263,0.00218513
0.016595,-0.0258839,-9.8168,-0.9554969,0.008216879,0.008473439,0.29476497,79.989,0.000145432,-81.0707,-0.030247312,0.1014821,0.0017767895,-0.00489141,-0.000756696,0.00231517
0.0468064,0.0170725,-9.7367,-0.955514,0.00832236,0.0085264,0.294705,79.9896,0.000147718,-81.5478,-0.030184422,0.10154888,0.0017863271,-0.00467057,-0.000754821,0.00249235
0.113348,-0.0595307,-9.82562,-0.955532,0.00842874,0.00857962,0.294642,79.9904,0.000149843,-81.9659,-0.030110564,0.10161921,0.0017967472,-0.00470875,-0.000753111,0.00257443
0.0448445,0.0163272,-9.77167,-0.9555512,0.008538822,0.008634051,0.29457507,79.9909,0.000153443,-82.5167,-0.030034555,0.101693034,0.0018080744,-0.00486554,-0.00075333,0.00279182
0.00500978,-0.00574784,-9.86137,-0.9555709,0.008657079,0.008691019,0.29450598,79.9916,0.000156805,-82.9996,-0.029966546,0.10175511,0.0018206045,-0.00520837,-0.000754124,0.00281962
0.0297378,0.0500407,-9.78698,-0.95559084,0.008779668,0.008749388,0.29443595,79.9923,0.000161141,-83.607,-0.029891402,0.10181348,0.0018330249,-0.00539088,-0.000755914,0.00288708
0.00305519,0.0608629,-9.80943,-0.95561266,0.008898366,0.008806697,0.2943599,79.9931,0.000165195,-84.1396,-0.029811678,0.10188051,0.0018441089,-0.00523088,-0.000758117,0.00315676
0.00992712,0.00617897,-9.77583,-0.9556353,0.009012643,0.008862713,0.2942811,79.9941,0.000170688,-84.8285,-0.029719565,0.101948485,0.0018541705,-0.00504719,-0.000758944,0.00328437
0.0758557,0.00849804,-9.86152,-0.9556602,0.009122833,0.008917552,0.2941951,79.9951,0.000175832,-85.4329,-0.029626114,0.102025196,0.0018637293,-0.00487923,-0.000759802,0.0035514
0.00963756,-0.00916968,-9.71207,-0.9556866,0.0092397565,0.008974527,0.2941039,79.9971,0.000183563,-86.2636,-0.02954149,0.1020845,0.0018746465,-0.00516322,-0.000759456,0.00376375
-0.0388482,-0.017605,-9.74824,-0.9566053,0.009756073,0.005301042,0.2911751,79.9988,0.000190823,-86.993,-0.028884493,0.102306254,0.0010856222,0.0227667,0.147915,0.121233
-0.0343712,0.00722494,-9.80152,-0.95663226,0.009889022,0.0053622914,0.29108107,80.0015,0.000198146,-87.8556,-0.028845603,0.10231468,0.0010981606,-0.00581019,-0.000752752,0.00389881
-0.0459321,-0.0366487,-9.83439,-0.95665985,0.010015498,0.005421609,0.29098496,80.0035,0.000205013,-88.6133,-0.028823074,0.102315575,0.0011096725,-0.00553861,-0.000753969,0.00399185
-0.0147745,0.0216253,-9.81892,-0.9566871,0.010138701,0.0054799602,0.29089004,80.0064,0.000210831,-89.4534,-0.028813297,0.10230683,0.0011208386,-0.0054054,-0.0007539,0.00396596
0.0792564,-0.023824,-9.83589,-0.95671374,0.010259598,0.005537539,0.29079694,80.0084,0.000216264,-90.1913,-0.028807687,0.10229786,0.0011319643,-0.00530533,-0.000753235,0.00386444
-0.0399066,-0.0366372,-9.77743,-0.9567391,0.010382401,0.0055956105,0.29070804,80.0105,0.000219224,-90.9352,-0.02880068,0.10228053,0.0011435553,-0.0053837,-0.000752213,0.00368622
-0.0514718,0.0568429,-9.82721,-0.9567639,0.010502699,0.0056529194,0.29062098,80.0118,0.000221949,-91.5885,-0.028786447,0.10226339,0.0011547279,-0.00528114,-0.000752085,0.00362632
-0.0293364,-0.0151039,-9.78821,-0.956789,0.010617601,0.00570857,0.290533,80.0125,0.000221096,-92.1747,-0.028772438,0.10222677,0.0011659861,-0.00505137,-0.000752223,0.00363527
0.0667125,0.00215445,-9.86781,-0.9568132,0.010732702,0.005764331,0.29044807,80.0127,0.000220229,-92.6893,-0.028761312,0.102193296,0.0011771092,-0.00506509,-0.000753863,0.00354274
0.0264252,0.149157,-9.79872,-0.9568361,0.0108523015,0.0058213705,0.29036704,80.0128,0.000217252,-93.176,-0.02876822,0.10216012,0.0011888572,-0.00524623,-0.000754008,0.0033773
-0.0363528,-0.0849063,-9.84639,-0.9568577,0.010978596,0.0058803484,0.2902899,80.0125,0.000214394,-93.6029,-0.028766224,0.10211034,0.0012016506,-0.00552776,-0.000752345,0.0031721
0.0442964,0.058227,-9.80043,-0.95687807,0.011099401,0.0059376503,0.290217,80.0115,0.000207463,-93.8935,-0.028757684,0.10206172,0.0012131474,-0.00529874,-0.00075308,0.00301455
0.00849662,-0.0899557,-9.85009,-0.9568986,0.011210696,0.0059920577,0.29014388,80.0106,0.000200913,-94.1481,-0.02873824,0.10203964,0.001222793,-0.00489843,-0.000753312,0.0030483
0.0423092,-0.00874404,-9.84485,-0.9569191,0.011319301,0.0060456204,0.290071,80.0097,0.000193752,-94.3916,-0.028693583,0.10199953,0.0012332478,-0.00478868,-0.000751355,0.00303803
-0.0765162,-0.0654911,-9.8679,-0.9569386,0.011434696,0.0061012073,0.2900009,80.0088,0.000186996,-94.605,-0.028652014,0.10196478,0.0012437332,-0.00506845,-0.000753022,0.00290158
0.0495668,0.136026,-9.79142,-0.95695776,0.011548498,0.0061563286,0.28993192,80.008,0.000179227,-94.7819,-0.02860293,0.10193035,0.0012536255,-0.00500512,-0.00075309,0.0028591
0.0548017,-0.00921827,-9.7629,-0.9569779,0.011657799,0.0062100994,0.28985998,80.0071,0.000171914,-94.9368,-0.028545082,0.101908736,0.0012625795,-0.00481494,-0.00075311,0.0029627
0.0269522,0.0355409,-9.80196,-0.95699865,0.011767696,0.0062640775,0.2897859,80.0067,0.000166237,-95.1683,-0.02849685,0.10189855,0.0012719621,-0.00484244,-0.000752008,0.00308668
0.0476605,-0.0392399,-9.83692,-0.9570194,0.011889405,0.0063215527,0.28971112,80.0062,0.000160886,-95.3711,-0.028475944,0.10188566,0.0012834436,-0.00533081,-0.00074947,0.00309609
-0.000434753,0.0210671,-9.80692,-0.95703894,0.012019799,0.0063815494,0.28963998,80.0058,0.000155952,-95.6066,-0.02848277,0.10187139,0.0012964559,-0.0056977,-0.000746539,0.0029439
-0.0334647,0.00193568,-9.79187,-0.9545284,0.012260205,0.0028557011,0.29785413,80.0055,0.000151295,-95.813,-0.030269329,0.10134471,0.00057376956,0.0325374,0.133172,-0.345275
-0.0566302,0.0892092,-9.80295,0.60819393,0.029743299,-0.015480199,-0.79308,399.501,0.00113905,269.816,-0.5893371,-0.18740734,-0.019265233,-0.00307407,0.00529595,0.129868
-0.00167858,0.0593916,-9.79736,0.6107699,0.029642897,-0.015362498,-0.7911039,399.515,0.00119406,268.38,-0.5902465,-0.18390988,-0.019145781,-0.00299704,0.00529745,0.129872
-0.0298686,0.169141,-9.83046,0.61333615,0.029537605,-0.015250303,-0.78912216,399.523,0.00123016,266.886,-0.5911417,-0.1804115,-0.019019254,-0.00328328,0.00529782,0.129665
0.0270508,0.106271,-9.76168,0.6158938,0.02942859,-0.015142395,-0.78713375,399.543,0.00126408,265.571,-0.59200305,-0.17689636,-0.018885108,-0.00350278,0.00529717,0.129586
0.078255,0.0759974,-9.76076,0.618445,0.029322399,-0.0150305,-0.785137,399.554,0.00128463,264.167,-0.59284383,-0.17335917,-0.018756589,-0.00330566,0.00529489,0.129594
-0.0807563,0.0612661,-9.8348,0.62098813,0.029215507,-0.0149190035,-0.7831332,399.575,0.00130405,262.932,-0.5936705,-0.16982779,-0.018629428,-0.00332996,0.0052937,0.129502
0.0863512,0.0234902,-9.79685,0.6235222,0.02910671,-0.014809605,-0.7811233,399.579,0.00132221,261.443,-0.5944801,-0.16629358,-0.01849999,-0.00343613,0.0052938,0.129372
-0.0327739,0.096039,-9.90817,0.62604886,0.028996794,-0.014700796,-0.77910584,399.593,0.0013394,260.132,-0.5952882,-0.16274202,-0.01836975,-0.00347848,0.00529398,0.129319
-0.00820598,0.0480799,-9.78043,0.62856585,0.028886693,-0.014591696,-0.7770828,399.591,0.00135417,258.576,-0.5960759,-0.15917805,-0.018238861,-0.0034676,0.00529583,0.129173
0.0399665,0.00125749,-9.83876,0.6310742,0.028778609,-0.014479605,-0.7750532,399.602,0.00136821,257.206,-0.5968368,-0.15560123,-0.018111154,-0.00331602,0.00529691,0.129067
-0.0243981,0.07398,-9.78396,0.63357735,0.028674616,-0.014361908,-0.7730144,399.591,0.00138322,255.514,-0.5975825,-0.15199013,-0.01799041,-0.00303773,0.00529765,0.129134
-0.000463025,0.164523,-9.77855,0.63607097,0.028568398,-0.014246499,-0.7709699,399.595,0.0013975,254.025,-0.5983028,-0.148373,-0.017866528,-0.003159,0.00529779,0.129018
0.0984008,0.0947178,-9.83221,0.63855773,0.028459987,-0.0141331935,-0.7689176,399.571,0.0014154,252.126,-0.59902245,-0.14473754,-0.017740447,-0.0032743,0.00529639,0.128937
-0.00448683,0.116038,-9.84469,0.64103484,0.028350694,-0.014020497,-0.7668598,399.568,0.00143242,250.454,-0.59972197,-0.1410929,-0.01761345,-0.00331012,0.00529703,0.128838
0.0480696,0.0706487,-9.8269,0.6435041,0.028241903,-0.013906801,-0.76479506,399.533,0.0014516,248.345,-0.6003888,-0.13743462,-0.017487356,-0.00326028,0.00529756,0.128757
0.0110423,-0.0150806,-9.83765,0.6459649,0.028130395,-0.013795897,-0.76272386,399.523,0.00146984,246.487,-0.6010472,-0.13378803,-0.017359776,-0.00340861,0.0052959,0.128662
-0.0235045,0.0748149,-9.74377,0.64841783,0.028016593,-0.013687196,-0.7606458,399.476,0.00148988,244.141,-0.6016807,-0.13014926,-0.017230028,-0.00352983,0.00529584,0.128563
-0.0277642,0.086388,-9.85995,0.6508608,0.02789809,-0.0135836955,-0.75856274,399.46,0.00150896,242.074,-0.60228294,-0.12651514,-0.017092656,-0.00380341,0.00529391,0.128424
-0.0407808,0.0165417,-9.86942,0.6532969,0.027781695,-0.013477198,-0.7564719,399.412,0.00152467,239.596,-0.60287356,-0.122883156,-0.016961303,-0.00365291,0.00529101,0.128388
-0.0478889,0.0639045,-9.78505,0.6396129,0.029608395,-0.020055996,-0.7678649,399.397,0.00153973,237.411,-0.5979633,-0.1444898,-0.014554563,-0.129991,-0.221916,-0.718138
0.00292205,0.0585793,-9.796,0.6420732,0.02951621,-0.019942507,-0.76581526,399.35,0.00155098,234.808,-0.59866303,-0.14088094,-0.014428677,-0.00343122,0.00527902,0.128057
-0.0168598,0.0712518,-9.7632,0.64452094,0.029418997,-0.019834599,-0.76376295,399.336,0.00156191,232.513,-0.5993512,-0.13729613,-0.014296966,-0.00371861,0.00527725,0.127749
0.0712347,0.0835424,-9.87905,0.64695597,0.0293212,-0.0197271,-0.76170796,399.298,0.00156591,229.884,-0.6000264,-0.1337217,-0.014166291,-0.00373263,0.00527558,0.12742
0.0118106,-3.2357e-05,-9.79856,0.6493741,0.029219804,-0.019623403,-0.7596541,399.292,0.00157012,227.567,-0.60067165,-0.13016191,-0.014029929,-0.00392199,0.00527358,0.126881
-0.0366399,0.143403,-9.76935,0.6517797,0.029123187,-0.019513492,-0.7575977,399.27,0.00156484,225.024,-0.6013196,-0.12659796,-0.013903333,-0.00359554,0.00527066,0.126543
0.0344598,0.0799625,-9.83514,0.65417117,0.029034806,-0.019393705,-0.7555402,399.276,0.00156039,222.785,-0.6019621,-0.12301353,-0.013790411,-0.00306578,0.00527269,0.126195
0.0102857,0.116265,-9.79796,0.65654916,0.028949905,-0.019269304,-0.75348115,399.26,0.00155051,220.237,-0.6025849,-0.11941528,-0.013683421,-0.00282073,0.00527604,0.125807
-0.00578355,0.0889525,-9.8385,0.65891266,0.028861985,-0.01914789,-0.75142163,399.27,0.00154177,217.994,-0.60319126,-0.11581729,-0.013572677,-0.00297414,0.00527687,0.125404
0.0558214,0.0242345,-9.87812,0.6612623,0.028767912,-0.019033007,-0.7493613,399.256,0.00152861,215.43,-0.60378814,-0.112220384,-0.013453337,-0.00331831,0.00527505,0.124985
0.00886649,0.130186,-9.85482,0.66359705,0.028669903,-0.018922303,-0.7473011,399.268,0.00151682,213.173,-0.60436934,-0.10862599,-0.013328486,-0.00352715,0.00527266,0.124542
0.0126019,0.0836568,-9.81017,0.66591865,0.028573686,-0.01880919,-0.7452396,399.259,0.00149993,210.639,-0.60493165,-0.10502668,-0.013207568,-0.00339457,0.0052711,0.124161
-0.059003,0.0552164,-9.82596,0.668227,0.028479,-0.018694,-0.74317706,399.275,0.00148467,208.409,-0.6054788,-0.101424396,-0.013090388,-0.00328088,0.00527064,0.123818
0.009665,0.0570701,-9.79116,0.67052335,0.028384715,-0.018577911,-0.7411124,399.264,0.00146744,205.805,-0.60601026,-0.09782719,-0.012975645,-0.00322951,0.00527118,0.123517
0.00229793,0.119419,-9.7499,0.67280513,0.028287904,-0.018464103,-0.7390481,399.277,0.00145187,203.514,-0.60649735,-0.09423849,-0.012857172,-0.00334644,0.00527154,0.123053
0.0777293,0.110617,-9.81114,0.67507076,0.028186891,-0.018354895,-0.73698574,399.266,0.00143353,200.88,-0.6069634,-0.09065888,-0.01273288,-0.00357834,0.00526786,0.122548
0.0460461,0.0354026,-9.84991,0.677323,0.0280885,-0.0182424,-0.734923,399.28,0.00141691,198.563,-0.6074206,-0.08708771,-0.012615795,-0.00339482,0.00526553,0.122139
0.0140503,0.0835134,-9.77251,0.67955977,0.027988892,-0.018130794,-0.73286176,399.272,0.00139684,195.943,-0.6078585,-0.08352025,-0.012497169,-0.00343342,0.00526624,0.121642
