ax,ay,az,qw,qx,qy,qz,tau_x,tau_y,tau_n,vE,vN,vD,w_est_x,w_est_y,w_est_z
0.0033511,-0.0565199,-9.7446,0.7187719,-0.00017907997,-0.00022163698,0.6952459,79.9975,-7.10017e-05,49.6505,0.15958445,0.019625721,2.0285132e-05,0.00643529,0.000398177,0.00358664
-0.0708542,-0.0485234,-9.71518,0.718709,3.0473599e-05,-0.000244734,0.69531095,79.9978,-6.23592e-05,49.6281,0.15961052,0.019581161,6.84124e-05,0.00538264,-0.00649273,0.00363863
0.0706828,-0.0296747,-9.81225,0.7186451,-3.2727105e-05,-6.7715904e-05,0.69537705,79.9978,-4.35746e-05,49.5366,0.15963843,0.019542819,1.0948232e-05,0.00310711,0.0068462,0.003638
-0.010038,0.0352161,-9.82779,0.7185831,-7.592841e-05,-0.00013956902,0.69544107,79.9978,-2.59888e-05,49.4565,0.1596562,0.01950623,2.0007965e-05,-0.00324038,-0.000864095,0.0035921
-0.00858942,0.102389,-9.73128,0.71852106,-0.00023364503,-0.00031657104,0.6955051,79.9978,-8.44799e-06,49.3581,0.15966651,0.019482592,3.2348282e-05,-0.00945691,-0.000700854,0.00356361
0.0714653,-0.0345287,-9.82237,0.7184581,-0.00028229406,-0.00013146503,0.6955701,79.9978,7.97316e-06,49.2719,0.1596955,0.019439522,-2.4649089e-05,0.00375172,0.00667213,0.00361186
0.0483034,-0.0673074,-9.82976,0.7183927,-0.00023251091,6.458887e-05,0.6956377,79.9974,2.87974e-05,49.1391,0.15972991,0.019386256,-6.412596e-05,0.00688506,0.00424806,0.00375495
0.0883572,0.0281505,-9.77034,0.7183248,-0.00040614489,0.00016703995,0.6957078,79.9973,4.82853e-05,49.0229,0.15975079,0.019319922,-0.00012440699,-0.00213957,0.00777497,0.00390013
0.0399902,0.0033086,-9.79318,0.7186022,-0.00045226613,0.00022531206,0.69542116,79.9958,8.21481e-05,48.7904,0.15974161,0.019407643,-0.00014745057,0.000302865,0.00296061,-0.0159562
0.0776274,0.0227466,-9.78305,0.71853083,-0.0005911248,0.00030985393,0.69549483,79.9949,0.000113799,48.5868,0.1597478,0.019336246,-0.00019627379,-0.00164166,0.00629199,0.0041342
0.0457405,0.0378657,-9.85615,0.71845794,-0.00070110697,0.00030929098,0.69556993,79.9919,0.000157501,48.2612,0.15976705,0.019265102,-0.00021903076,-0.00317932,0.00304265,0.00414885
-0.0517157,0.00952505,-9.88133,0.7183857,-0.0006084798,0.00019090992,0.69564474,79.9902,0.00019831,47.976,0.15977319,0.019198122,-0.00017069417,-0.000634697,-0.00598043,0.00416817
-0.0454177,-0.050706,-9.81207,0.71831197,-0.00043178297,0.00018223599,0.695721,79.9872,0.000239616,47.6264,0.15978527,0.019133639,-0.00013306468,0.0048337,-0.00516727,0.00427914
-0.0149881,0.0281404,-9.78695,0.7182347,-0.00043775683,0.00010177296,0.6958007,79.9856,0.000278192,47.3203,0.1597976,0.019064896,-0.000114205264,-0.00241273,-0.00214646,0.00441555
0.0723969,-0.0188086,-9.85923,0.71815103,-0.00049716,0.00025094,0.695887,79.9825,0.000317465,46.945,0.15980355,0.018981298,-0.00016312725,0.0024432,0.0059376,0.00480163
0.00862347,-0.0504211,-9.75438,0.7180659,-0.00039995395,0.00034018295,0.6959749,79.981,0.000354149,46.6164,0.15981658,0.018897913,-0.00016578648,0.00527388,-0.000143047,0.00490658
0.0418979,-0.0132986,-9.817,0.7179797,-0.00042781283,0.00041448785,0.69606376,79.9757,0.000401304,46.1466,0.15983349,0.01881781,-0.0001902742,0.0012658,0.00290955,0.00495347
-0.0239047,-0.00769923,-9.7997,0.7178902,-0.00035804708,0.0003687181,0.6961562,79.9728,0.000445317,45.7352,0.15986928,0.018746901,-0.00016545075,0.000726227,-0.00325705,0.00514176
0.0206066,0.0817834,-9.74624,0.7182583,-0.0005135422,0.0002524181,0.6957763,79.9685,0.000485346,45.2656,0.1598599,0.018899286,-0.00016757917,-0.0076928,0.00099036,-0.0211572
-0.0311752,-0.112449,-9.86549,0.7181688,-0.0002630719,0.0003627549,0.6958688,79.9665,0.000522741,44.8544,0.15988196,0.018852629,-0.00014407984,0.0102641,-0.00380185,0.0051583
0.045045,0.0111092,-9.73985,0.71808016,-0.0003458511,0.0004000251,0.69596016,79.9642,0.000550754,44.4274,0.15991274,0.018812343,-0.00017023426,-0.00134286,0.0033751,0.00509682
0.00492856,0.0610303,-9.76471,0.7179901,-0.00043740607,0.00029441505,0.6960531,79.9638,0.000576975,44.0535,0.15993187,0.018762713,-0.00016175972,-0.00557248,-0.000484551,0.00515192
0.00259593,0.0209739,-9.8527,0.71790004,-0.00045328503,0.000255318,0.696146,79.9614,0.000602466,43.6118,0.15995313,0.01870832,-0.00015488808,-0.00154728,-0.000681286,0.00519847
0.0246698,-0.0125409,-9.82616,0.7178089,-0.00045167297,0.00030464798,0.69623995,79.9609,0.000626349,43.2249,0.15996376,0.018642025,-0.00016646308,0.00141732,0.00137089,0.00521751
0.0157181,-0.0858552,-9.84716,0.71771735,-0.00031676816,0.00045239023,0.69633436,79.9598,0.000643173,42.8169,0.15996294,0.01855742,-0.00017522568,0.0079852,0.000484373,0.00526321
-0.0393438,-0.0659758,-9.76668,0.7176213,-0.00012462106,0.00047851022,0.6964333,79.9603,0.000658985,42.4595,0.15997359,0.018462624,-0.00014285959,0.00624081,-0.00460159,0.00552695
0.00131102,0.0811413,-9.90175,0.7175209,-0.00024499695,0.00033903093,0.6965369,79.9575,0.000680302,41.9933,0.15997341,0.018366005,-0.00013281131,-0.00734338,-0.000648969,0.00578682
0.0327654,0.141438,-9.76026,0.71741986,-0.0005211209,0.00015047997,0.69664085,79.9568,0.000700315,41.585,0.15997785,0.018281024,-0.00014308578,-0.0131807,0.00228201,0.00577501
0.0288484,0.105147,-9.76851,0.7177104,-0.0007243054,1.6329508e-05,0.69634134,79.9537,0.000720368,41.0985,0.15996121,0.018392008,-0.00015199646,-0.00956108,0.00181668,-0.016703
0.0594292,0.0124881,-9.89139,0.7176098,-0.0008124138,8.720108e-05,0.69644487,79.9529,0.000739217,40.6725,0.159973,0.01832836,-0.00018863335,-0.00055841,0.00448583,0.00577707
-0.100203,0.0250521,-9.83023,0.717507,-0.00066023297,-0.000123672,0.69655097,79.9514,0.00075162,40.218,0.15999085,0.018269094,-0.00010563322,-0.00150989,-0.0102955,0.00588963
0.0525825,0.0157207,-9.87229,0.71740204,-0.00073606905,-5.30274e-05,0.696659,79.9517,0.000763344,39.82,0.1600182,0.018191142,-0.0001391012,-0.000210453,0.00413707,0.00603251
-0.0534094,-0.0668088,-9.87979,0.71729666,-0.0005093918,-3.1643787e-05,0.6967677,79.9487,0.00077859,39.3202,0.16003409,0.018130561,-9.7544864e-05,0.00709775,-0.00570646,0.00605883
0.0452571,-0.046438,-9.84562,0.71719074,-0.00048526382,0.00011565796,0.69687676,79.9481,0.000792981,38.8825,0.16003479,0.01807465,-0.00012822279,0.00479568,0.00355154,0.00609852
0.0482648,0.120537,-9.87086,0.7170852,-0.00074360316,-8.005341e-06,0.6969852,79.948,0.000796379,38.4565,0.160042,0.018034214,-0.00015007495,-0.0108608,0.00365199,0.00605118
0.059472,-0.0396768,-9.84114,0.71698314,-0.00075092615,0.00014272603,0.6970901,79.9494,0.000799711,38.0834,0.16006462,0.018009158,-0.00018981485,0.00398926,0.00452448,0.00587208
-0.0497719,0.0393482,-9.78073,0.71688205,-0.00071118306,-1.7193002e-05,0.6971941,79.9531,0.000783098,37.8155,0.16009971,0.018005487,-0.00014270596,-0.00332294,-0.00569708,0.00577277
-0.037229,0.0680647,-9.84577,0.71678686,-0.0007381029,-0.00019189598,0.6972919,79.9569,0.000767673,37.5809,0.1601381,0.018018123,-0.00010493959,-0.00564666,-0.00426175,0.00546857
-0.0509001,-0.0721259,-9.79147,0.7167061,-0.00050813507,-0.00015447002,0.6973751,79.962,0.000732196,37.4837,0.16018043,0.018049808,-6.713946e-05,0.00763565,-0.00534422,0.00460742
0.02948,-0.016388,-9.81097,0.71661687,-0.0005082729,-7.500548e-05,0.69746685,79.9664,0.000699007,37.3985,0.16022564,0.018060824,-8.651105e-05,0.00221145,0.00227956,0.00512176
0.0542957,-0.00195274,-9.75419,0.7165305,-0.0005646866,2.6519381e-05,0.69755554,79.9701,0.000640045,37.5254,0.16027062,0.018076882,-0.00012258218,0.00121382,0.00448199,0.00497159
-0.0074533,0.0254709,-9.77494,0.7164501,-0.0005653651,-2.3515604e-05,0.6976381,79.9734,0.00058463,37.6365,0.16032997,0.018071514,-0.000110015055,-0.0014174,-0.00141695,0.00461797
0.0578529,-0.022282,-9.78934,0.71637315,-0.00058951613,0.00011535802,0.69771713,79.9744,0.000516131,37.892,0.16038777,0.018042466,-0.00014924264,0.00318156,0.00465195,0.00440933
-0.0140534,-0.00868967,-9.78993,0.71629864,-0.00052146876,0.00010598895,0.69779366,79.9759,0.000451625,38.1155,0.16044763,0.018008964,-0.00013271696,0.00168628,-0.00216901,0.0042729
0.0187397,0.0444184,-9.80493,0.7162251,-0.0005980721,6.420951e-05,0.69786906,79.9756,0.000383942,38.4235,0.16050868,0.01796605,-0.0001379588,-0.00336281,0.000939797,0.00418711
0.0382017,-0.0168317,-9.78647,0.716153,-0.00060461,0.000151773,0.69794303,79.9761,0.000320166,38.6929,0.16056874,0.017918551,-0.00016127879,0.00225509,0.00268952,0.00413098
0.0784173,-0.00596316,-9.83667,0.7160809,-0.0006923179,0.00028377897,0.6980169,79.9753,0.000257098,39.0223,0.16063407,0.01785927,-0.00021265534,0.00117063,0.00622872,0.00413641
-0.00843983,-0.0537627,-9.86089,0.71601033,-0.00055864727,0.00034440117,0.69808936,79.9755,0.00019766,39.3104,0.16071144,0.017798614,-0.00020116477,0.00551859,-0.00199697,0.00406381
-0.00601272,0.0342862,-9.75336,0.7158692,-0.0005779381,0.00026661405,0.69823414,79.9758,0.000147792,39.5932,0.16079374,0.017690174,-0.00018616323,-0.00272973,-0.0016905,0.00807331
-0.00158894,8.44814e-05,-9.81815,0.7157981,-0.00054574804,0.00025597203,0.6983071,79.9767,0.000100834,39.8405,0.16084887,0.017596576,-0.0001760284,0.000622121,-0.0012047,0.00408141
-0.0242965,-0.0737342,-9.82331,0.71572405,-0.00035485902,0.000329297,0.69838303,79.9783,6.85487e-05,40.035,0.1609163,0.01749526,-0.00015512719,0.00751122,-0.00323343,0.00425995
0.0596219,-0.068648,-9.85005,0.7156489,-0.00031611396,0.00052727095,0.6984599,79.9801,3.81916e-05,40.2051,0.1610096,0.017396692,-0.00019792591,0.00663764,0.00458532,0.0042983
0.0179862,0.00848803,-9.75467,0.7155763,-0.00034779115,0.00051707024,0.6985343,79.9825,3.07221e-05,40.2447,0.16108634,0.017316574,-0.00020212996,-0.0011943,0.00059359,0.0041515
0.0034817,-0.0573266,-9.84027,0.71550316,-0.00024961607,0.00058583415,0.6986092,79.9847,2.37145e-05,40.2793,0.1611645,0.017261306,-0.00019924925,0.00472889,-0.000774426,0.00419449
-0.103348,0.0201696,-9.7858,0.71543115,-0.00011354102,0.00034960007,0.69868314,79.9866,1.95676e-05,40.3005,0.1612285,0.01721408,-0.000111609115,-0.0027094,-0.0105627,0.00415075
-0.0164814,0.0497566,-9.81481,0.715358,-0.000167667,0.00022348702,0.69875807,79.9882,1.56784e-05,40.319,0.16129549,0.01716493,-9.093761e-05,-0.00507482,-0.00209562,0.00417663
0.0242591,0.0500162,-9.87501,0.71528393,-0.00027762196,0.00017619597,0.6988339,79.9897,1.27889e-05,40.3342,0.16135119,0.01708522,-0.00010102302,-0.00446927,0.0017202,0.00422468
-0.0450857,0.0776938,-9.80586,0.71520877,-0.0003100419,-2.0002994e-05,0.6989108,79.991,1.00793e-05,40.3476,0.16140641,0.01698481,-5.8192665e-05,-0.00641338,-0.00470758,0.00430607
0.0679509,-0.0218157,-9.81125,0.7150076,-0.0003567288,0.00013982992,0.6991166,79.9917,2.42667e-05,40.2384,0.16145816,0.016802222,-0.00010736405,0.00313039,0.00587505,0.0115114
0.114851,-0.0592728,-9.80831,0.7149289,-0.00042171494,0.00042295395,0.6991969,79.9924,3.75501e-05,40.1429,0.16149817,0.01666198,-0.00019152676,0.00605729,0.00991404,0.0044816
-0.00954676,0.0453804,-9.79678,0.7148488,-0.0004591799,0.0003182039,0.69927883,79.9914,6.63079e-05,39.9094,0.16154534,0.016520023,-0.00017388357,-0.00400381,-0.00194776,0.00461429
0.0249387,-0.0487234,-9.84724,0.71476376,-0.00039925787,0.00042221986,0.69936574,79.9909,9.31942e-05,39.7051,0.16158387,0.016364329,-0.00018767765,0.00462021,0.00129764,0.00484196
-0.000528528,0.0383778,-9.75923,0.71467423,-0.00044313516,0.00034122012,0.6994572,79.9865,0.000138335,39.3135,0.16161661,0.01620517,-0.00017678067,-0.00352339,-0.00108838,0.00513491
-0.103035,-0.00621888,-9.80657,0.7145798,-0.00024786295,0.00016694496,0.69955385,79.9839,0.000180469,38.9707,0.16164643,0.016049717,-9.273917e-05,0.000703303,-0.0104458,0.00541514
-0.0815999,0.00299095,-9.79918,0.71448094,-0.00011099999,2.0578798e-05,0.69965494,79.9736,0.000242726,38.3867,0.16168608,0.015904505,-2.8384853e-05,-0.000185289,-0.00801367,0.00562237
0.00212282,-0.0736088,-9.85264,0.71438193,6.8090894e-06,0.00013726299,0.69975597,79.9674,0.000300735,37.8753,0.16173139,0.015771389,-3.338035e-05,0.0066319,3.73468e-05,0.00569587
-0.0481522,0.0872487,-9.76922,0.714281,-6.48718e-05,-9.36794e-05,0.699859,79.954,0.000366139,37.1828,0.16179636,0.015655648,8.139513e-06,-0.00851297,-0.00459228,0.00576813
-0.00720211,-0.0711301,-9.78574,0.7141771,5.9462607e-05,6.864361e-06,0.69996506,79.9463,0.000427061,36.5761,0.16185787,0.015564729,9.154708e-06,0.00636718,-0.00060867,0.00593742
-0.00868334,0.0277091,-9.7734,0.71380126,1.5555806e-05,-6.132732e-05,0.70034826,79.9358,0.000481437,35.889,0.16192281,0.015374493,1.766249e-05,-0.00316278,-0.000717691,0.0214526
-0.11836,0.0551614,-9.83686,0.71369773,0.00010580596,-0.00034805087,0.70045376,79.9305,0.000532154,35.287,0.16198447,0.015318579,0.000108519205,-0.00545511,-0.010715,0.00591087
0.0616106,0.0475882,-9.77993,0.7135937,-7.8719466e-05,-0.00030967087,0.70055974,79.9278,0.000563439,34.7304,0.16204627,0.015258524,6.1083476e-05,-0.00419056,0.00626474,0.00594224
-0.0130921,0.0111599,-9.8844,0.7134902,-7.0311915e-05,-0.00033219607,0.7006652,79.9281,0.000592718,34.2429,0.16211137,0.015178417,6.914543e-05,-0.000390247,-0.000880174,0.00591301
0.0220419,-0.0434889,-9.78302,0.7133861,-2.5613404e-05,-0.00020490304,0.70077115,79.9284,0.000610967,33.7579,0.16218114,0.015060235,4.7330064e-05,0.00484439,0.00237848,0.00592813
0.0607662,0.070835,-9.80453,0.71328104,-0.00023088601,-0.00020252501,0.700878,79.9307,0.000628111,33.3332,0.16224808,0.014930697,3.961445e-06,-0.00579015,0.00582083,0.00600801
0.0462805,-0.0452112,-9.84047,0.713174,-0.000214137,-3.83504e-05,0.700987,79.931,0.000642093,32.8565,0.1623141,0.014795686,-3.329421e-05,0.00508045,0.00421267,0.00610544
0.0628078,-0.0441264,-9.8679,0.7130659,-0.00023575597,0.00013384799,0.70109695,79.9332,0.000655266,32.4391,0.16237591,0.014671501,-8.090899e-05,0.00421086,0.00551739,0.00615044
0.0209975,-0.0293667,-9.78966,0.7129573,-0.0002185251,0.0002023321,0.70120734,79.9339,0.000664235,31.9838,0.16244248,0.014559528,-9.504327e-05,0.00241039,0.00146966,0.00621004
0.0184181,0.0330143,-9.85371,0.7128463,-0.0002954291,0.00016721107,0.70132023,79.9362,0.000672735,31.5852,0.1624977,0.014469794,-0.00010273048,-0.00318011,0.00115537,0.00633908
0.012866,-0.0210602,-9.79485,0.712367,-0.000268403,0.00021500901,0.701807,79.9369,0.000678582,31.1403,0.1625679,0.014209226,-0.0001093232,0.00210254,0.000602179,0.0273333
-0.0269351,-0.0190023,-9.75429,0.71225536,-0.0001815771,0.0001920181,0.7019204,79.9391,0.000684171,30.7508,0.16261889,0.014125567,-8.565114e-05,0.00182651,-0.00309278,0.00636215
-0.0126203,-0.00884766,-9.86344,0.7121437,-0.00013977195,0.00017635392,0.7020337,79.9399,0.000686969,30.3204,0.16268365,0.014055977,-7.393153e-05,0.000749571,-0.00161999,0.00635939
0.0021512,0.0398935,-9.73209,0.71203196,-0.000203707,0.000106481,0.702147,79.9421,0.000689712,29.9435,0.16276152,0.01397564,-7.1251176e-05,-0.00378479,-0.000194829,0.00636911
-0.0245576,-0.0877502,-9.82124,0.71192026,-9.506153e-06,0.00020556909,0.70226026,79.9442,0.000685543,29.5717,0.16284838,0.013893559,-5.534285e-05,0.00831267,-0.00263261,0.00636774
-0.0392196,0.0764495,-9.85126,0.711808,-6.9476606e-05,1.1384301e-05,0.70237404,79.9473,0.000681763,29.2461,0.16293406,0.013824399,-1.9824476e-05,-0.00716347,-0.00384429,0.00639593
0.052746,0.0323739,-9.8152,0.71169674,-0.00020869593,4.0804785e-05,0.70248675,79.9489,0.000677093,28.8783,0.16301847,0.01377003,-5.635865e-05,-0.00313771,0.00474879,0.00632244
-0.0305325,0.0614134,-9.84091,0.71158695,-0.000253443,-0.000112035996,0.702598,79.9514,0.000672844,28.5563,0.1631187,0.0137244,-2.7834538e-05,-0.00556969,-0.00309447,0.00627887
0.0389817,-0.0240466,-9.78525,0.7114782,-0.00026812006,-6.212081e-06,0.7027082,79.9546,0.000659535,28.277,0.16321589,0.013679135,-5.6635447e-05,0.00255572,0.00342301,0.00618181
-0.0134138,0.0406981,-9.77201,0.7113688,-0.00030049394,-9.2711176e-05,0.7028188,79.958,0.000647169,28.0324,0.16330804,0.013636915,-4.113525e-05,-0.00335385,-0.0015529,0.00622732
-0.0535553,0.00884904,-9.81141,0.86244786,-2.1795897e-05,0.00012253899,0.5061459,79.9974,0.000380594,78.9881,0.13614288,0.07854806,-3.7995538e-05,-0.00132359,-0.00535197,0.0268125
-0.0764704,0.0384062,-9.80352,0.86251044,-1.5524209e-05,-8.2977145e-05,0.50603926,79.9974,0.000404177,78.7969,0.1361464,0.07864932,1.8324885e-05,-0.0039439,-0.00721706,-0.00495779
-0.0520081,0.0416266,-9.76268,0.86257213,-4.0843406e-05,-0.00023301503,0.50593406,79.9975,0.000412656,78.6408,0.13614485,0.07873701,5.5851244e-05,-0.00391083,-0.00466359,-0.00486232
-0.0331222,-0.0309056,-9.89135,0.8626302,6.4609914e-05,-0.00024865306,0.5058351,79.9976,0.000420621,78.5043,0.1361354,0.07881428,7.758816e-05,0.00332113,-0.00267297,-0.0046072
0.0163441,-0.00668259,-9.85893,0.86268777,6.141098e-05,-0.00019399395,0.5057369,79.9977,0.000430023,78.3392,0.13613683,0.0788905,6.259318e-05,0.000994433,0.00195106,-0.00453749
-0.00267058,0.033355,-9.85136,0.8627444,-1.6872608e-06,-0.0002273261,0.5056402,79.9978,0.000438854,78.1948,0.13612723,0.07895365,6.290287e-05,-0.00285252,0.000126475,-0.00448175
0.0509808,-0.0729639,-9.79105,0.8628009,8.095959e-05,-3.2613396e-05,0.50554395,79.9979,0.000440625,78.0595,0.1361142,0.07903517,2.2570204e-05,0.00678942,0.00504841,-0.0044767
0.0161097,0.00185963,-9.84455,0.8628563,4.886402e-05,-4.844152e-06,0.50544924,79.998,0.000442313,77.9412,0.1361008,0.07912547,9.72957e-06,-0.000546443,0.00160717,-0.00438773
-0.0157537,0.0364708,-9.84603,0.8629114,-1.1108606e-05,-7.988034e-05,0.50535524,79.9982,0.00042904,77.8745,0.13609609,0.07922477,2.032321e-05,-0.00358711,-0.00137746,-0.00436047
0.0977445,0.0250105,-9.73781,0.86296713,-0.00017881102,8.727791e-05,0.50526005,79.9984,0.000416624,77.8162,0.13608128,0.07933583,-5.168731e-05,-0.00240979,0.00915989,-0.00439605
-0.0258212,0.00379626,-9.71237,0.86296487,-0.00015007198,2.6521197e-05,0.5052639,79.9986,0.000394532,77.798,0.1361014,0.07941448,-3.1061878e-05,-0.000235921,-0.00267808,0.00016504
-0.0199077,-0.0647608,-9.77362,0.8630165,1.4205892e-05,6.486626e-05,0.5051757,79.9987,0.000373829,77.7821,0.13610445,0.0795305,-1.635105e-05,0.00644602,-0.00199605,-0.00409263
-0.00185536,-0.0378958,-9.79943,0.8630661,9.4093804e-05,0.00010461701,0.505091,79.9989,0.000352513,77.7727,0.13611288,0.07965937,-1.5121955e-05,0.00356123,-0.000242241,-0.00394013
0.0125655,0.00554337,-9.71789,0.863117,5.72559e-05,0.000115055,0.505004,79.999,0.000332533,77.7646,0.13612184,0.079813726,-2.3869237e-05,-0.0010607,0.00110405,-0.00402144
0.0104196,0.0962487,-9.8187,0.8631713,-0.00016235605,1.1106604e-05,0.5049112,79.9991,0.000286437,77.8833,0.1361056,0.079971924,-2.7942775e-05,-0.00968149,0.00084695,-0.00428818
0.0633511,-0.0098417,-9.87596,0.86322516,-0.00021596704,0.00014263002,0.5048191,79.9991,0.000243126,77.9873,0.13608724,0.080123566,-7.1293776e-05,0.000805662,0.00562445,-0.00428285
-0.0406564,0.05036,-9.84006,0.863279,-0.000255025,3.59126e-07,0.504727,79.9988,0.000170659,78.2577,0.13607316,0.08025736,-3.7184713e-05,-0.00422048,-0.00412332,-0.00424936
0.0805744,0.0564615,-9.77908,0.86333317,-0.0004413911,9.9687524e-05,0.50463414,79.9986,0.000102424,78.4944,0.1360572,0.080371894,-9.2640854e-05,-0.00442954,0.00719345,-0.00433239
-0.0280383,-0.0187447,-9.83536,0.8633889,-0.00034910993,6.341269e-05,0.50453895,79.9982,3.44231e-05,78.7846,0.1360616,0.080480814,-6.91334e-05,0.00245593,-0.00311397,-0.00440415
0.0384704,0.00343874,-9.84089,0.8634442,-0.00037946212,0.00013572504,0.5044441,79.9981,-2.96064e-05,79.0386,0.13607319,0.08058092,-9.465989e-05,0.000412161,0.00311107,-0.00436694
-0.00784335,0.0467924,-9.8053,0.8637066,-0.00044360379,6.143997e-05,0.50399476,79.9977,-9.99981e-05,79.3794,0.13601099,0.080810055,-8.477181e-05,-0.00370782,-0.00126598,-0.0208291
0.0592275,0.026117,-9.7472,0.8637637,-0.0005525448,0.00014201495,0.50389683,79.9976,-0.000166308,79.6779,0.1360241,0.0809356,-0.00012482665,-0.00213808,0.00498155,-0.00454111
0.10652,-0.0625328,-9.81902,0.8638205,-0.0005318243,0.00041609522,0.50379926,79.9971,-0.000244398,80.097,0.13603096,0.08105576,-0.00019773642,0.00624203,0.0090538,-0.00449029
0.0470579,-0.0446824,-9.80425,0.8638771,-0.00047694007,0.0005407791,0.5037021,79.9969,-0.00031801,80.4642,0.13603191,0.081174195,-0.00022357654,0.00441187,0.00320327,-0.00452741
0.0480799,0.0232663,-9.84739,0.8639353,-0.0005577542,0.0005842962,0.50360215,79.9966,-0.000389222,80.8958,0.1360334,0.08128141,-0.0002476019,-0.00191252,0.00313263,-0.00459103
0.0988688,0.0697218,-9.76671,0.8639947,-0.00078501075,0.0006747948,0.5034998,79.9966,-0.000456324,81.2739,0.13606119,0.08138859,-0.0003082258,-0.00602667,0.00770622,-0.00476083
0.0211202,0.0499584,-9.84035,0.8640558,-0.0008722538,0.00062918186,0.5033949,79.9965,-0.000524576,81.7336,0.13609898,0.08148638,-0.00030936417,-0.00392898,0.000182362,-0.00486329
-0.0674415,-0.0275515,-9.77365,0.86411893,-0.00070033595,0.00049879396,0.50328696,79.9965,-0.000588875,82.1364,0.1361408,0.08158933,-0.000246986,0.0033213,-0.00796607,-0.00497814
0.00722743,0.0463692,-9.83802,0.8641818,-0.00076563685,0.0004394509,0.5031789,79.9966,-0.000655774,82.6313,0.13619564,0.081683256,-0.00024051433,-0.00344784,-0.000734795,-0.00500864
-0.00429835,0.0849338,-9.81027,0.8642447,-0.00088996365,0.00031618887,0.50307083,79.9968,-0.000718785,83.0651,0.13626751,0.0817614,-0.00022519882,-0.00677473,-0.00175628,-0.00500264
-0.0100958,0.0739619,-9.77891,0.8640658,-0.0009790477,0.00020061896,0.50337785,79.997,-0.000768382,83.5156,0.13642572,0.081694774,-0.00020632813,-0.00541547,-0.00221124,0.0141914
0.0415097,0.0927366,-9.81243,0.8641261,-0.0011600101,0.00017098502,0.503274,79.9973,-0.000815013,83.9104,0.13650885,0.08176116,-0.0002254777,-0.00684818,0.00262312,-0.00480223
0.0909165,-0.0766862,-9.85321,0.8641861,-0.0010593001,0.00043206904,0.503171,79.9976,-0.000837034,84.2561,0.13660619,0.0818146,-0.00028269115,0.00874057,0.00700128,-0.00476012
0.0110285,0.0449929,-9.78956,0.8642449,-0.0011143299,0.00038245597,0.50306994,79.9979,-0.000857642,84.5589,0.13669801,0.08187191,-0.00027700275,-0.00289664,-0.000604123,-0.00467975
0.00260771,0.0134268,-9.76945,0.86430305,-0.0010953101,0.00035433104,0.50297004,79.9982,-0.000861457,84.8302,0.13679948,0.081926435,-0.00026635116,9.5863e-05,-0.0013515,-0.00463267
