timestamp,N1,N2,alpha1,alpha2
2025-09-22T08:28:27.033737Z,0.000000,,,
2025-09-22T08:28:27.033737Z,0.000000,,0.000000,
2025-09-22T08:28:27.033737Z,0.000000,,0.000000,0.000000
2025-09-22T08:28:27.033737Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.083827Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.083837Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.083837Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.083837Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.133897Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.133897Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.133897Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.133897Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.184007Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.184007Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.184007Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.184007Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.234107Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.234107Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.234107Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.234107Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.284177Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.284177Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.284177Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.284177Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.334277Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.334277Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.334277Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.334277Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.384347Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.384347Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.384347Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.384347Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.434447Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.434447Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.434447Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.434447Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.484497Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.484497Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.484497Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.484497Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.534567Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.534567Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.534567Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.534567Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.584637Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.584647Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.584647Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.584647Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.634737Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.634737Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.634737Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.634737Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.684847Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.684847Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.684847Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.684847Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.734907Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.734907Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.734907Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.734907Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.785017Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.785017Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.785017Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.785017Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.835117Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.835117Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.835117Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.835117Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.885217Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.885217Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.885217Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.885217Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.935277Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.935287Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.935287Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.935287Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.985417Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.985417Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.985417Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:27.985417Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.035487Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.035487Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.035487Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.035487Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.085567Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.085567Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.085567Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.085567Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.135607Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.135607Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.135607Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.135607Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:28:28.185677Z,0.000000,0.000000,0.000000,0.000000
