timestamp,N1,N2,alpha1,alpha2
2025-09-22T07:51:39.957704Z,0.000000,,,
2025-09-22T07:51:39.957704Z,0.000000,0.000000,,
2025-09-22T07:51:39.957704Z,0.000000,0.000000,0.000000,
2025-09-22T07:51:39.957704Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.007784Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.007784Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.007784Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.007784Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.057854Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.057854Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.057854Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.057854Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.107964Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.107964Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.107964Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.107964Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.158044Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.158054Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.158054Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.158054Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.208154Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.208154Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.208154Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.208154Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.258254Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.258254Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.258254Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.258254Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.308324Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.308334Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.308334Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.308334Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.358434Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.358434Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.358434Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.358434Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.408474Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.408484Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.408484Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.408484Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.458554Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.458554Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.458554Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.458554Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.508634Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.508634Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.508634Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.508634Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.558734Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.558744Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.558744Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.558744Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.608844Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.608844Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T07:51:40.608844Z,0.000000,0.000000,0.000000,0.000000
