timestamp,N1,N2,alpha1,alpha2
2025-09-22T08:18:34.360955Z,0.000000,,,
2025-09-22T08:18:34.360955Z,0.000000,0.000000,,
2025-09-22T08:18:34.360955Z,0.000000,0.000000,0.000000,
2025-09-22T08:18:34.360955Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.411055Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.411055Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.411055Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.411065Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.461155Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.461155Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.461155Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.461155Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.511265Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.511265Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.511265Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.511265Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.561355Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.561355Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.561355Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.561355Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.611465Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.611465Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.611465Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.611475Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.661535Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.661535Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.661535Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.661535Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.711605Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.711615Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.711615Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.711615Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.761705Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.761705Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.761715Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.761715Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.811815Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.811815Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.811815Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.811815Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.861915Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.861915Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.861915Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.861915Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.912015Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.912015Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.912015Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.912015Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.962115Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.962115Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.962115Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:34.962115Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.012195Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.012205Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.012205Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.012205Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.062305Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.062305Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.062305Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.062305Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.112405Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.112405Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.112405Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.112405Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.162465Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.162465Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.162475Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.162475Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.212515Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.212515Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.212515Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.212515Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.262605Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.262605Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.262615Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.262615Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.312695Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.312695Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.312695Z,0.000000,0.000000,0.000000,0.000000
2025-09-22T08:18:35.312695Z,0.000000,0.000000,0.000000,0.000000
