time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2025-09-22T08:07:47.683Z,0.449539193,0.763836627,-9.73106712,0.125244207,-0.00727382635,0.0168117329
2025-09-22T08:07:47.688Z,0.4388778,0.740932855,-9.67052066,0.12846399,-0.00785353867,0.0166589215
2025-09-22T08:07:47.693Z,0.407835298,0.692919083,-9.61101428,0.131420157,-0.00896512848,0.016313923
2025-09-22T08:07:47.698Z,0.372420928,0.649957763,-9.59832363,0.132915046,-0.00980962003,0.0160364572
2025-09-22T08:07:47.703Z,0.357745513,0.642732477,-9.62920935,0.134046905,-0.0101024248,0.0164825072
2025-09-22T08:07:47.708Z,0.347584582,0.655833027,-9.61465637,0.136373115,-0.0103614546,0.0166740735
2025-09-22T08:07:47.713Z,0.33803126,0.659974408,-9.54749305,0.13831206,-0.00992466285,0.0172406652
2025-09-22T08:07:47.718Z,0.339346678,0.63196387,-9.53766169,0.140997097,-0.0103948048,0.0171406958
2025-09-22T08:07:47.723Z,0.339228112,0.595828625,-9.57875081,0.143066167,-0.0113880492,0.0161559396
2025-09-22T08:07:47.728Z,0.314434296,0.581294914,-9.58903167,0.144360845,-0.0121866324,0.0152664491
2025-09-22T08:07:47.733Z,0.300747951,0.57230884,-9.57623797,0.145239583,-0.0126881168,0.0151593891
2025-09-22T08:07:47.738Z,0.301302843,0.546648106,-9.56716382,0.146793218,-0.0120257212,0.0151686367
2025-09-22T08:07:47.743Z,0.310991336,0.508302979,-9.53943413,0.148919949,-0.0117310542,0.0147119272
2025-09-22T08:07:47.748Z,0.31458911,0.474645584,-9.50172544,0.150169803,-0.0124597313,0.0150041952
2025-09-22T08:07:47.753Z,0.302350956,0.458178271,-9.48068788,0.150831817,-0.0131444309,0.0153437091
2025-09-22T08:07:47.758Z,0.280378353,0.448381901,-9.47715251,0.151113112,-0.0140088937,0.0151000047
2025-09-22T08:07:47.763Z,0.272095064,0.443075096,-9.47594872,0.151388102,-0.0146752037,0.0143327518
2025-09-22T08:07:47.768Z,0.278789669,0.42236878,-9.459108,0.152617947,-0.0150254756,0.013692506
2025-09-22T08:07:47.773Z,0.292224972,0.390851192,-9.43171818,0.154335007,-0.0147176545,0.013233658
2025-09-22T08:07:47.778Z,0.295278361,0.36603015,-9.41563834,0.1551464,-0.0151318875,0.0132118737
2025-09-22T08:07:47.783Z,0.278501877,0.362250496,-9.41035538,0.155264875,-0.0160333323,0.0131986761
2025-09-22T08:07:47.788Z,0.25802728,0.371372472,-9.41409979,0.155077775,-0.0162834435,0.0129571644
2025-09-22T08:07:47.793Z,0.251582027,0.370058196,-9.42764852,0.154811019,-0.0163374903,0.0123712222
2025-09-22T08:07:47.798Z,0.252687493,0.33945307,-9.42402983,0.155175921,-0.0172454989,0.0123090014
2025-09-22T08:07:47.803Z,0.270828799,0.28999298,-9.38926228,0.156125934,-0.0173080338,0.0125446273
2025-09-22T08:07:47.808Z,0.306041942,0.249119755,-9.35498152,0.156440884,-0.0170671046,0.0121441002
2025-09-22T08:07:47.813Z,0.307188659,0.212195433,-9.30813874,0.156595813,-0.0170676099,0.0114484892
2025-09-22T08:07:47.818Z,0.278850197,0.192011302,-9.25504529,0.156084981,-0.0181807536,0.0105729757
2025-09-22T08:07:47.823Z,0.292032174,0.191012752,-9.25424496,0.154928283,-0.0197211552,0.0102604702
2025-09-22T08:07:47.828Z,0.328093666,0.191050165,-9.27218933,0.154721654,-0.0200190991,0.00932517121
2025-09-22T08:07:47.833Z,0.350000122,0.19386094,-9.22935263,0.153751473,-0.0193341854,0.00897937964
2025-09-22T08:07:47.838Z,0.362414218,0.191034086,-9.194311,0.152894388,-0.0194930424,0.00953556962
2025-09-22T08:07:47.843Z,0.362850932,0.138338578,-9.22109709,0.152377903,-0.0202493232,0.00916485529
2025-09-22T08:07:47.848Z,0.343976325,0.0960809108,-9.23406402,0.15197223,-0.0204239959,0.00879090758
2025-09-22T08:07:47.853Z,0.361230819,0.0873039775,-9.26351864,0.150942377,-0.0193321783,0.00780222564
2025-09-22T08:07:47.858Z,0.404138989,0.0867009719,-9.28367545,0.148822236,-0.0184830886,0.00709195168
2025-09-22T08:07:47.863Z,0.421186638,0.089769738,-9.23676909,0.146843011,-0.0194404432,0.00618873958
2025-09-22T08:07:47.868Z,0.413337208,0.0785067102,-9.1676857,0.146615975,-0.0212432257,0.00655932972
2025-09-22T08:07:47.873Z,0.405433508,0.0467988043,-9.14498973,0.146901266,-0.0227469894,0.00722474814
2025-09-22T08:07:47.878Z,0.390791897,-0.00908770945,-9.13728091,0.145674105,-0.0233722988,0.00646134175
2025-09-22T08:07:47.883Z,0.38151915,-0.0166962632,-9.1099481,0.144201988,-0.0226484761,0.00499549575
2025-09-22T08:07:47.888Z,0.394657181,-0.00804658386,-9.10193084,0.142376812,-0.0211967435,0.00450075613
2025-09-22T08:07:47.893Z,0.39932801,0.0127442478,-9.11103203,0.140200483,-0.0204682983,0.00379033942
2025-09-22T08:07:47.898Z,0.394079494,0.0232972672,-9.14449637,0.138776686,-0.0205191645,0.00310311778
2025-09-22T08:07:47.903Z,0.398932546,0.0223704036,-9.21059549,0.137714468,-0.0204662812,0.00287683688
2025-09-22T08:07:47.908Z,0.403372547,0.016191377,-9.21172985,0.137152256,-0.0204061816,0.00250660935
2025-09-22T08:07:47.913Z,0.404340764,-0.0024766677,-9.16918916,0.136770554,-0.020040231,0.00240367904
2025-09-22T08:07:47.918Z,0.417764144,-0.0378879703,-9.16564794,0.135849206,-0.0201008002,0.00184445375
2025-09-22T08:07:47.923Z,0.414116258,-0.06235356,-9.15962677,0.134291003,-0.0208365244,0.00193761466
2025-09-22T08:07:47.928Z,0.401548947,-0.0539104375,-9.10708296,0.132775684,-0.0209761767,0.00177356607
2025-09-22T08:07:47.933Z,0.391169637,-0.0396475568,-9.04631139,0.1308136,-0.0207552487,0.00135212892
2025-09-22T08:07:47.938Z,0.370027018,-0.0416521268,-8.99536679,0.129236691,-0.0208184303,0.000400228823
2025-09-22T08:07:47.943Z,0.35683723,-0.0552940235,-8.99413011,0.126954061,-0.0210718406,-0.000251074436
2025-09-22T08:07:47.948Z,0.357644945,-0.0641698742,-9.03597205,0.125394316,-0.0208808439,-0.000295656132
2025-09-22T08:07:47.953Z,0.347485705,-0.0749146411,-9.07842064,0.124590164,-0.020309567,-0.000912120942
2025-09-22T08:07:47.958Z,0.322878246,-0.0752943104,-9.10075555,0.124012306,-0.0192452766,-0.000691027249
2025-09-22T08:07:47.963Z,0.302245957,-0.0702856906,-9.11807792,0.122267541,-0.0187113242,-0.00103086556
2025-09-22T08:07:47.968Z,0.302418999,-0.086362513,-9.15636476,0.120166038,-0.0186812345,-0.00113344541
2025-09-22T08:07:47.973Z,0.3208568,-0.111398891,-9.16817906,0.119064454,-0.0183148513,-0.00185421011
2025-09-22T08:07:47.978Z,0.328828336,-0.126107254,-9.09271197,0.118066944,-0.0174820256,-0.00189481479
2025-09-22T08:07:47.983Z,0.308293395,-0.142317061,-8.99351615,0.115989778,-0.0181306083,-0.00300302132
2025-09-22T08:07:47.988Z,0.296769149,-0.15409936,-8.99752807,0.114122049,-0.0178455152,-0.00393688312
2025-09-22T08:07:47.993Z,0.295679603,-0.139428125,-9.05866583,0.112316881,-0.0170167537,-0.00372192621
2025-09-22T08:07:47.998Z,0.272207943,-0.12684599,-9.06674156,0.110413681,-0.0176181033,-0.00340283005
2025-09-22T08:07:48.003Z,0.267379285,-0.136926305,-9.04961434,0.109536553,-0.0179051393,-0.00299362488
2025-09-22T08:07:48.008Z,0.295577551,-0.174279963,-9.06898251,0.109355952,-0.0173096198,-0.00229558621
2025-09-22T08:07:48.013Z,0.310503779,-0.197376556,-9.11000146,0.108180787,-0.0162028087,-0.00325532168
2025-09-22T08:07:48.018Z,0.288155378,-0.186090196,-9.14070226,0.105460336,-0.0153350953,-0.0042885708
2025-09-22T08:07:48.023Z,0.267385589,-0.172444063,-9.17443631,0.102390319,-0.0145156386,-0.00397237326
2025-09-22T08:07:48.028Z,0.280175368,-0.178817139,-9.20449758,0.100483499,-0.0138342596,-0.00425897034
2025-09-22T08:07:48.033Z,0.296896989,-0.193459173,-9.14578788,0.100170638,-0.0139664072,-0.00432823115
2025-09-22T08:07:48.038Z,0.289541968,-0.216493662,-9.02295469,0.0998914339,-0.0146416949,-0.00398271403
2025-09-22T08:07:48.043Z,0.284657007,-0.247189443,-8.98225953,0.0978956605,-0.0151583299,-0.00407127843
2025-09-22T08:07:48.048Z,0.271307152,-0.249764525,-9.02307017,0.0946234752,-0.0149427866,-0.00458107041
2025-09-22T08:07:48.053Z,0.234812737,-0.202598005,-9.04710149,0.0920980148,-0.014059099,-0.00405550729
2025-09-22T08:07:48.058Z,0.21633042,-0.166730294,-9.05810157,0.0912534405,-0.0133123713,-0.00377577099
2025-09-22T08:07:48.063Z,0.242686516,-0.209494796,-9.10415059,0.0923247372,-0.0118350386,-0.00430664385
2025-09-22T08:07:48.068Z,0.27212663,-0.273242375,-9.13849859,0.0912674704,-0.0105582863,-0.00524969831
2025-09-22T08:07:48.073Z,0.268881791,-0.289155435,-9.1247379,0.0887653246,-0.00949882895,-0.00527125527
2025-09-22T08:07:48.078Z,0.246201812,-0.279286797,-9.11636834,0.0864440028,-0.00953582372,-0.00530371867
2025-09-22T08:07:48.083Z,0.234209081,-0.277001929,-9.13899414,0.0849499593,-0.00965209638,-0.00504287232
2025-09-22T08:07:48.088Z,0.236687227,-0.283355614,-9.15629971,0.0830348648,-0.0093523138,-0.00471382012
2025-09-22T08:07:48.093Z,0.239502638,-0.282154742,-9.11404042,0.0816368435,-0.0096272557,-0.00437785183
2025-09-22T08:07:48.098Z,0.23676155,-0.296860946,-9.05339091,0.0810228916,-0.00927521007,-0.00511973159
2025-09-22T08:07:48.103Z,0.238208668,-0.323319825,-9.05238299,0.080651542,-0.00835733425,-0.00636695404
2025-09-22T08:07:48.108Z,0.226393889,-0.336920677,-9.08499511,0.0795811703,-0.00791505863,-0.00582443242
2025-09-22T08:07:48.113Z,0.209307411,-0.33601477,-9.11000657,0.0775812456,-0.00676924276,-0.00533515209
2025-09-22T08:07:48.118Z,0.216604165,-0.33714262,-9.16344354,0.0752187706,-0.00440671032,-0.00561289841
2025-09-22T08:07:48.123Z,0.239906051,-0.33876625,-9.23576849,0.0732962015,-0.00301651374,-0.00598896424
2025-09-22T08:07:48.128Z,0.242947471,-0.340550017,-9.26113005,0.0717840282,-0.00308486842,-0.00617403803
2025-09-22T08:07:48.133Z,0.24015812,-0.36022962,-9.2411355,0.0710541826,-0.00323063019,-0.0065068511
2025-09-22T08:07:48.138Z,0.239946684,-0.392440766,-9.21013575,0.0694628549,-0.00332706963,-0.00702946242
2025-09-22T08:07:48.143Z,0.225656843,-0.413039868,-9.1776859,0.0678690832,-0.00321359675,-0.00715458441
2025-09-22T08:07:48.148Z,0.215146701,-0.418405099,-9.16139994,0.0665827643,-0.00273201801,-0.00690891356
2025-09-22T08:07:48.153Z,0.221777923,-0.409586539,-9.16888803,0.0643547238,-0.00259997921,-0.00585384802
2025-09-22T08:07:48.158Z,0.22552777,-0.401704401,-9.17920764,0.061983912,-0.00176187432,-0.0062516878
2025-09-22T08:07:48.163Z,0.215617082,-0.405342282,-9.19188586,0.060467279,-0.000572646783,-0.00687501227
2025-09-22T08:07:48.168Z,0.207791749,-0.424753714,-9.21878306,0.0600684578,0.00124795826,-0.00718176911
2025-09-22T08:07:48.173Z,0.208945478,-0.453275244,-9.25327797,0.0591198955,0.00289150417,-0.00696004886
2025-09-22T08:07:48.178Z,0.219744052,-0.468484446,-9.27592497,0.057377865,0.00380535324,-0.00651844774
2025-09-22T08:07:48.183Z,0.221165998,-0.475624535,-9.27961383,0.0551265956,0.00349581198,-0.00630141055
2025-09-22T08:07:48.188Z,0.217983857,-0.473851185,-9.28739063,0.0532132541,0.00301582246,-0.00595185919
2025-09-22T08:07:48.193Z,0.225631969,-0.476476128,-9.31344728,0.051781086,0.00326987049,-0.00654071813
2025-09-22T08:07:48.198Z,0.222414539,-0.485470607,-9.32051291,0.0496045742,0.00363693245,-0.00676562608
2025-09-22T08:07:48.203Z,0.199643745,-0.479016469,-9.27259352,0.0476042611,0.00432922686,-0.006755038
2025-09-22T08:07:48.208Z,0.196455962,-0.479908123,-9.24878073,0.0459656189,0.00568369597,-0.00614094473
2025-09-22T08:07:48.213Z,0.230929661,-0.491589398,-9.28591859,0.0454152669,0.00738999622,-0.00572500835
2025-09-22T08:07:48.218Z,0.266618142,-0.498384731,-9.33468583,0.0440356666,0.00911771711,-0.00542115477
2025-09-22T08:07:48.223Z,0.283329827,-0.48842409,-9.3519797,0.042262861,0.00980369287,-0.00548826071
2025-09-22T08:07:48.228Z,0.293153012,-0.492381011,-9.37205539,0.0406145629,0.0102331527,-0.00564295497
2025-09-22T08:07:48.233Z,0.312405106,-0.523662564,-9.41924607,0.039334154,0.0112323485,-0.00548421041
2025-09-22T08:07:48.238Z,0.323187281,-0.53918546,-9.44734852,0.0378704058,0.0116363089,-0.00556853466
2025-09-22T08:07:48.243Z,0.329885266,-0.554740378,-9.41215559,0.0360097007,0.0119577016,-0.00543658473
2025-09-22T08:07:48.248Z,0.326141929,-0.547890365,-9.40524345,0.0338154388,0.013064774,-0.00429323208
2025-09-22T08:07:48.253Z,0.340361901,-0.530130498,-9.43606705,0.03120645,0.0144722742,-0.00422854084
2025-09-22T08:07:48.258Z,0.340204231,-0.502792755,-9.46496034,0.0286247673,0.0150135028,-0.00444895025
2025-09-22T08:07:48.263Z,0.347422208,-0.503229058,-9.43857916,0.0273189253,0.0161297185,-0.00444059769
2025-09-22T08:07:48.268Z,0.349512473,-0.532937938,-9.4100601,0.027068874,0.0167467083,-0.00482782548
2025-09-22T08:07:48.273Z,0.355145352,-0.564197244,-9.44517994,0.025725205,0.0175021154,-0.00520307832
2025-09-22T08:07:48.278Z,0.321166816,-0.570554675,-9.44849677,0.0237645248,0.0173279081,-0.00416830638
2025-09-22T08:07:48.283Z,0.248806061,-0.541856495,-9.42762879,0.0216022527,0.0174636146,-0.00294237199
2025-09-22T08:07:48.288Z,0.215876004,-0.519720718,-9.49425781,0.0191855411,0.0190065172,-0.00265279366
2025-09-22T08:07:48.293Z,0.217134846,-0.513942207,-9.59835725,0.0172739099,0.0207786461,-0.00337851399
2025-09-22T08:07:48.298Z,0.204596588,-0.493734367,-9.58647206,0.0147599669,0.0219706373,-0.00374837858
2025-09-22T08:07:48.303Z,0.175224916,-0.491649698,-9.50591643,0.0125971109,0.0217190072,-0.0028771058
2025-09-22T08:07:48.308Z,0.155188747,-0.519167426,-9.53977546,0.0116656478,0.022826178,-0.0024398983
2025-09-22T08:07:48.313Z,0.171172796,-0.540314475,-9.65122047,0.0115821551,0.0242472042,-0.00251048316
2025-09-22T08:07:48.318Z,0.191622439,-0.546329021,-9.68878737,0.0109357194,0.0246759638,-0.00195932134
2025-09-22T08:07:48.323Z,0.224254196,-0.557722093,-9.62124325,0.0091997166,0.0252656104,-0.00144712056
2025-09-22T08:07:48.328Z,0.245999078,-0.554822376,-9.53746435,0.0074416176,0.0261554293,-0.00170568534
2025-09-22T08:07:48.333Z,0.257744101,-0.525820872,-9.55846462,0.0051709661,0.0270837576,-0.00140279241
2025-09-22T08:07:48.338Z,0.255577959,-0.492789539,-9.64055222,0.0019449815,0.027821329,-0.00103030044
2025-09-22T08:07:48.343Z,0.226046916,-0.474962338,-9.67936165,0.000386563222,0.0272004221,-0.000320316979
2025-09-22T08:07:48.348Z,0.191806695,-0.473949765,-9.69478442,-0.00106877905,0.0278590704,-3.34025573e-05
2025-09-22T08:07:48.353Z,0.184713234,-0.482165103,-9.7489691,-0.00288206793,0.0293136053,0.000149277758
2025-09-22T08:07:48.358Z,0.208678881,-0.498642465,-9.80021849,-0.00503885415,0.0308131191,0.00042105877
2025-09-22T08:07:48.363Z,0.228316915,-0.509939286,-9.79834957,-0.00672156925,0.0316387243,0.000291583909
2025-09-22T08:07:48.368Z,0.245817905,-0.508559069,-9.75584543,-0.00861609139,0.0325428843,0.000552294259
2025-09-22T08:07:48.373Z,0.250248016,-0.495236416,-9.70797866,-0.0109017182,0.0321871377,0.0013636458
2025-09-22T08:07:48.378Z,0.246715293,-0.485325751,-9.69951043,-0.0131644579,0.0311328374,0.00268108613
2025-09-22T08:07:48.383Z,0.248165037,-0.479857691,-9.73867581,-0.0145997709,0.0309106632,0.0032162634
2025-09-22T08:07:48.388Z,0.239443869,-0.466496849,-9.76267717,-0.0165428652,0.0314848409,0.00334727365
2025-09-22T08:07:48.393Z,0.237064966,-0.419863249,-9.74543446,-0.0193847461,0.0328891434,0.00278880567
2025-09-22T08:07:48.398Z,0.252146534,-0.388760995,-9.76515639,-0.0223740095,0.0343791584,0.00236177531
2025-09-22T08:07:48.403Z,0.267276936,-0.396667801,-9.80938911,-0.0243250053,0.0357931996,0.00294312055
2025-09-22T08:07:48.408Z,0.271882029,-0.416414579,-9.83990792,-0.025588218,0.0362538163,0.00407173275
2025-09-22T08:07:48.413Z,0.275678014,-0.440333665,-9.85776313,-0.0270283004,0.0361829359,0.00437170697
2025-09-22T08:07:48.418Z,0.27816155,-0.444510176,-9.85841509,-0.0289095992,0.0358893303,0.00488026698
2025-09-22T08:07:48.423Z,0.276130237,-0.414543287,-9.86328363,-0.0317911545,0.0357034071,0.00499702643
2025-09-22T08:07:48.428Z,0.277968204,-0.384209029,-9.84895941,-0.0339282775,0.0360538147,0.00527370244
2025-09-22T08:07:48.433Z,0.272351017,-0.35669909,-9.8136817,-0.0356973258,0.0364969668,0.00536838958
2025-09-22T08:07:48.438Z,0.284444315,-0.314529153,-9.8157845,-0.0384173974,0.0373625631,0.00541442498
2025-09-22T08:07:48.443Z,0.306681413,-0.282548036,-9.86337499,-0.0399009713,0.038614504,0.00618941767
2025-09-22T08:07:48.448Z,0.3184895,-0.289569559,-9.87191339,-0.0409265039,0.0390173309,0.00717051008
2025-09-22T08:07:48.453Z,0.308375256,-0.321860305,-9.87361712,-0.0423334102,0.0379717157,0.00765183828
2025-09-22T08:07:48.458Z,0.30486382,-0.339398983,-9.9282038,-0.0441113549,0.0379406752,0.00851646317
2025-09-22T08:07:48.463Z,0.311810929,-0.32609168,-10.008315,-0.0458000896,0.0388969319,0.00771540819
2025-09-22T08:07:48.468Z,0.323022302,-0.289919867,-10.020535,-0.0485258714,0.038603726,0.00727340308
2025-09-22T08:07:48.473Z,0.331246343,-0.261053991,-9.9424542,-0.0517215632,0.0383004331,0.00775249219
2025-09-22T08:07:48.478Z,0.330503564,-0.25530435,-9.88355958,-0.0542001317,0.0373268117,0.00873158889
2025-09-22T08:07:48.483Z,0.296568357,-0.253861459,-9.86233711,-0.0562210128,0.0365116962,0.00894097945
2025-09-22T08:07:48.488Z,0.245255499,-0.221308387,-9.9023328,-0.0582848857,0.0363009766,0.00839389077
2025-09-22T08:07:48.493Z,0.245739927,-0.195014715,-9.99264743,-0.0599607183,0.0380550499,0.0086188958
2025-09-22T08:07:48.498Z,0.29061998,-0.168616592,-10.0048571,-0.0606691964,0.0392309969,0.00853730316
2025-09-22T08:07:48.503Z,0.348203542,-0.167610117,-9.94310251,-0.0610098652,0.0390365684,0.00882003088
2025-09-22T08:07:48.508Z,0.389588102,-0.209633713,-9.91963763,-0.061010362,0.0378016011,0.0095179773
2025-09-22T08:07:48.513Z,0.364665396,-0.244896124,-9.93792992,-0.062533813,0.0368813299,0.00934743018
2025-09-22T08:07:48.518Z,0.32807183,-0.213818721,-9.98213267,-0.0658032516,0.0355617949,0.00921147527
2025-09-22T08:07:48.523Z,0.33553909,-0.162359911,-10.013424,-0.0692897967,0.0354344638,0.0104951518
2025-09-22T08:07:48.528Z,0.373014146,-0.134154587,-9.98622792,-0.0716911922,0.0359865545,0.010775462
2025-09-22T08:07:48.533Z,0.405592479,-0.115197103,-9.92003086,-0.0726979583,0.0369589968,0.0103956142
2025-09-22T08:07:48.538Z,0.41850907,-0.119925731,-9.86969364,-0.0736342836,0.0362555036,0.00969520032
2025-09-22T08:07:48.543Z,0.39829922,-0.123133031,-9.87688206,-0.0745034517,0.0350332957,0.00971104177
2025-09-22T08:07:48.548Z,0.368208009,-0.11234863,-9.92437826,-0.0750803732,0.0337414721,0.00941567458
2025-09-22T08:07:48.553Z,0.366381028,-0.121065732,-9.97795703,-0.0758972989,0.0339104875,0.00880790605
2025-09-22T08:07:48.558Z,0.396358492,-0.133855557,-9.99016163,-0.076446349,0.0345750059,0.00981856715
2025-09-22T08:07:48.563Z,0.423319684,-0.109273577,-9.94850168,-0.0786120115,0.0340740611,0.0101159415
2025-09-22T08:07:48.568Z,0.441381276,-0.0716797033,-9.94155519,-0.0808507984,0.0327492499,0.0098660408
2025-09-22T08:07:48.573Z,0.446831703,-0.0462033448,-9.96160091,-0.0825378515,0.0316021935,0.00955983
2025-09-22T08:07:48.578Z,0.428011069,-0.0359320024,-9.94199373,-0.083634547,0.0305951905,0.00950269545
2025-09-22T08:07:48.583Z,0.414831354,-0.0404765367,-9.90046754,-0.0846840194,0.0291769866,0.0087804751
2025-09-22T08:07:48.588Z,0.426022605,-0.0412960662,-9.90230429,-0.0846909973,0.0286575094,0.00811051352
2025-09-22T08:07:48.593Z,0.451697775,-0.0314562358,-9.93953717,-0.0854297736,0.0294211506,0.00823048351
2025-09-22T08:07:48.598Z,0.453441204,-0.0241985592,-9.95755536,-0.0864210079,0.0287374033,0.00918967027
2025-09-22T08:07:48.603Z,0.462913465,-0.0176727996,-9.93190217,-0.087452105,0.0273010781,0.00862161384
2025-09-22T08:07:48.608Z,0.506343431,-0.00288778578,-9.90865437,-0.0878798711,0.0262682337,0.00766892597
2025-09-22T08:07:48.613Z,0.547646929,0.0117706714,-9.90540843,-0.0890845917,0.0249459093,0.00751391979
2025-09-22T08:07:48.618Z,0.556445664,0.024164558,-9.88665861,-0.0894968775,0.0245903741,0.00708114446
2025-09-22T08:07:48.623Z,0.534141323,0.0253614956,-9.86910453,-0.0893804071,0.0235115771,0.00598718516
2025-09-22T08:07:48.628Z,0.513497682,0.0428605961,-9.90479009,-0.0899820023,0.0222543614,0.00580862346
2025-09-22T08:07:48.633Z,0.51730961,0.0671139415,-9.9253489,-0.0905790578,0.021767211,0.00674086678
2025-09-22T08:07:48.638Z,0.537801771,0.0824072827,-9.88798958,-0.0907407413,0.0211024571,0.00669457799
2025-09-22T08:07:48.643Z,0.543161886,0.0771518007,-9.84929636,-0.0914098078,0.0197294606,0.00555574459
2025-09-22T08:07:48.648Z,0.520532248,0.089604617,-9.84969397,-0.0935820827,0.0177246922,0.00446885233
2025-09-22T08:07:48.653Z,0.494713776,0.111185605,-9.89879377,-0.0942316946,0.0163105925,0.00534995143
2025-09-22T08:07:48.658Z,0.500993594,0.124567186,-9.95778706,-0.0929644477,0.0152571801,0.00521279454
2025-09-22T08:07:48.663Z,0.519977174,0.125125995,-9.93463574,-0.0914193324,0.0143417896,0.00424551468
2025-09-22T08:07:48.668Z,0.53296521,0.123580674,-9.84096188,-0.0900004918,0.0134607472,0.00406586019
2025-09-22T08:07:48.673Z,0.53907153,0.134835285,-9.80435466,-0.0906529531,0.0126612304,0.00380518122
2025-09-22T08:07:48.678Z,0.530886525,0.172620941,-9.82486596,-0.0930321075,0.0111940825,0.00349631697
2025-09-22T08:07:48.683Z,0.507962881,0.209781104,-9.85017052,-0.0944496062,0.0087301435,0.00292209981
2025-09-22T08:07:48.688Z,0.498171901,0.223634117,-9.87400596,-0.0941097539,0.00724867661,0.00291079206
2025-09-22T08:07:48.693Z,0.506244988,0.215502742,-9.86082707,-0.0927315241,0.00621545676,0.00200668151
2025-09-22T08:07:48.698Z,0.525845403,0.18214392,-9.8369792,-0.0915658497,0.00542031074,0.000721651077
2025-09-22T08:07:48.703Z,0.54416546,0.157002423,-9.85421021,-0.0909809968,0.00434334134,0.000869176794
2025-09-22T08:07:48.708Z,0.546437149,0.192261339,-9.87619574,-0.0913561322,0.00303449079,0.000983937323
2025-09-22T08:07:48.713Z,0.5465683,0.22633464,-9.87312376,-0.0913287919,0.0018932502,0.00020615787
2025-09-22T08:07:48.718Z,0.54465955,0.23280431,-9.84827237,-0.0919700099,-0.000239892091,0.000166036308
2025-09-22T08:07:48.723Z,0.535400164,0.242596957,-9.84798878,-0.0925721989,-0.00221362687,-0.000728168257
2025-09-22T08:07:48.728Z,0.524258843,0.254839999,-9.86156747,-0.091878453,-0.00313894232,-0.00121613895
2025-09-22T08:07:48.733Z,0.514268601,0.248648323,-9.85155923,-0.0903762325,-0.00409264982,-0.00169404301
2025-09-22T08:07:48.738Z,0.520212296,0.215465557,-9.83094122,-0.088842509,-0.005481911,-0.00181572142
2025-09-22T08:07:48.743Z,0.532791118,0.204918733,-9.81376283,-0.0879666086,-0.00630889373,-0.00226681141
2025-09-22T08:07:48.748Z,0.563318289,0.222924,-9.81889815,-0.0875320532,-0.00699638482,-0.00280837353
2025-09-22T08:07:48.753Z,0.588570358,0.249494868,-9.81743927,-0.0870530668,-0.00828535397,-0.00353343916
2025-09-22T08:07:48.758Z,0.586726612,0.235879146,-9.791387,-0.0877342275,-0.0105009733,-0.00408104532
2025-09-22T08:07:48.763Z,0.547140871,0.252736007,-9.81963709,-0.089129742,-0.0125628171,-0.00425407637
2025-09-22T08:07:48.768Z,0.522279606,0.283153679,-9.89091684,-0.0894731289,-0.0138832443,-0.00489038469
2025-09-22T08:07:48.773Z,0.508677247,0.285374525,-9.88878114,-0.0886730311,-0.0144020505,-0.00559796702
2025-09-22T08:07:48.778Z,0.518784022,0.257971868,-9.8218276,-0.0868526684,-0.0146627098,-0.00632149679
