timestamp,roll,pitch,heading,heave,roll_rate,pitch_rate,yaw_rate,velocity_north,velocity_east,velocity_down
2025-09-22T08:37:14.680000Z,-1.19,1.51,239.57,-0.0,1.26,3.33,-1.22,-0.14891287607009196,0.04054247109850894,0.13
2025-09-22T08:37:14.980000Z,-0.41,2.53,239.1,0.04,3.02,2.21,-1.82,-0.15198385216593108,0.026826205528259282,0.12
2025-09-22T08:37:15.280000Z,0.03,2.27,238.39,0.04,0.04,-2.75,-2.62,-0.10038340847946287,0.022567154616506314,-0.08
2025-09-22T08:37:15.580000Z,-0.67,1.38,237.79,0.0,-3.38,-2.06,-1.29,-0.14474740052324492,0.05354368930138565,-0.13
2025-09-22T08:37:15.880000Z,-1.52,1.58,237.62,-0.01,-1.56,2.3,-0.32,-0.19357566270014148,0.06980604180127288,0.04
2025-09-22T08:37:16.180000Z,-1.17,2.31,237.31,0.02,2.72,1.72,-1.56,-0.14958450783395447,0.03798962540370222,0.12
2025-09-22T08:37:16.480000Z,-0.28,2.16,236.68,0.03,2.6,-1.91,-2.2,-0.09985857402788416,0.024786495487615422,0.0
2025-09-22T08:37:16.780000Z,-0.08,1.49,236.22,0.01,-0.77,-1.71,-1.0,-0.14440812062515446,0.0544521011509275,-0.11
2025-09-22T08:37:17.080000Z,-0.67,1.54,236.01,-0.01,-2.22,1.5,-0.68,-0.19555016662074803,0.06406678543799187,-0.04
2025-09-22T08:37:17.380000Z,-1.04,2.16,235.7,-0.0,-0.32,1.94,-1.27,-0.15230895132846337,0.02491425229590053,0.09
2025-09-22T08:37:17.680000Z,-0.95,2.3,235.33,0.03,0.55,-0.66,-1.15,-0.1471496334673429,0.046537318279705864,0.06
2025-09-22T08:37:17.980000Z,-0.84,1.82,235.01,0.02,0.28,-1.76,-1.04,-0.14070408846526866,0.06341211328601071,-0.06
2025-09-22T08:37:18.280000Z,-0.77,1.56,234.76,0.0,0.32,0.08,-0.63,-0.14516346300149124,0.052405206150292725,-0.07
2025-09-22T08:37:18.580000Z,-0.55,1.85,234.6,-0.01,1.16,1.27,-0.58,-0.14887743939238784,0.04067240664388922,0.02
2025-09-22T08:37:18.880000Z,-0.27,2.08,234.36,0.01,0.33,0.22,-0.94,-0.1469286984889325,0.0472302253074063,0.06
2025-09-22T08:37:19.180000Z,-0.73,1.97,234.0,0.02,-2.51,-0.5,-1.48,-0.1477071980965262,0.044736117988864135,0.03
2025-09-22T08:37:19.480000Z,-1.34,1.87,233.58,0.02,-0.89,-0.17,-1.14,-0.09796345066396735,0.03145262309328802,-0.04
2025-09-22T08:37:19.780000Z,-0.86,1.84,233.46,0.0,2.99,-0.03,0.01,-0.19120794718236694,0.07605222939575916,-0.05
2025-09-22T08:37:20.080000Z,-0.05,1.85,233.4,-0.0,1.62,0.11,-0.63,-0.14743116651710012,0.04563756962905782,0.02
2025-09-22T08:37:20.380000Z,-0.43,1.94,233.06,0.01,-3.04,0.38,-1.32,-0.14918538806062417,0.03952792192161103,0.06
2025-09-22T08:37:20.680000Z,-1.41,2.01,232.67,0.02,-2.41,0.08,-1.21,-0.14353500892261187,0.05671364770340317,-0.0
2025-09-22T08:37:20.980000Z,-1.24,1.9,232.41,0.01,2.45,-0.54,-0.64,-0.18992072866697032,0.07921197816218854,-0.05
2025-09-22T08:37:21.280000Z,-0.36,1.78,232.23,0.0,2.69,-0.15,-0.73,-0.14707635131024527,0.04676840287528878,0.0
2025-09-22T08:37:21.580000Z,-0.03,1.86,231.96,0.01,-0.16,0.49,-1.0,-0.1465953914433907,0.04825482182952346,0.04
2025-09-22T08:37:21.880000Z,-0.58,2.02,231.61,0.02,-2.6,0.39,-1.26,-0.14332617891563762,0.05723934887542517,-0.0
2025-09-22T08:37:22.180000Z,-1.26,1.97,231.16,0.01,-1.42,-0.65,-1.61,-0.1460298222298858,0.049940240705746965,-0.05
2025-09-22T08:37:22.480000Z,-1.16,1.69,230.76,-0.01,1.54,-0.72,-1.06,-0.1441210318821963,0.05520747043155443,-0.01
2025-09-22T08:37:22.780000Z,-0.48,1.75,230.55,0.0,2.48,0.84,-0.58,-0.18920813421231322,0.08089933627450392,0.06
2025-09-22T08:37:23.080000Z,-0.01,2.04,230.28,0.02,0.43,0.7,-1.22,-0.1451817470251061,0.052354531350954664,0.02
2025-09-22T08:37:23.380000Z,-0.45,1.95,229.8,0.01,-2.22,-0.98,-1.7,-0.09928938909646276,0.026976329963344207,-0.06
2025-09-22T08:37:23.680000Z,-0.97,1.65,229.4,-0.01,-0.93,-0.49,-0.99,-0.14303462988936194,0.057964051572101535,-0.01
2025-09-22T08:37:23.980000Z,-1.12,1.86,229.18,0.01,-0.56,1.43,-0.87,-0.14360419057521803,0.056538244326088324,0.07
2025-09-22T08:37:24.280000Z,-1.25,2.24,228.73,0.02,0.2,0.8,-1.8,-0.14503497970484452,0.05275975060835046,0.01
2025-09-22T08:37:24.580000Z,-0.66,2.05,228.31,0.01,3.27,-1.52,-0.89,-0.13865466817661914,0.06777624668769762,-0.08
2025-09-22T08:37:24.880000Z,0.38,1.5,228.21,-0.02,2.6,-1.48,-0.24,-0.18360934975307563,0.09290870435547334,-0.04
2025-09-22T08:37:25.180000Z,-0.01,1.62,227.94,-0.01,-4.19,1.79,-1.52,-0.1434556818432603,0.05691400503501117,0.08
2025-09-22T08:37:25.480000Z,-1.72,2.35,227.29,0.02,-5.0,2.19,-2.28,-0.0973648305103183,0.03325950909344563,0.08
2025-09-22T08:37:25.780000Z,-1.92,2.3,226.84,0.02,2.47,-1.93,-0.81,-0.18328391924173904,0.09354905456041601,-0.08
2025-09-22T08:37:26.080000Z,-0.45,1.38,226.8,-0.02,5.75,-2.87,-0.11,-0.13746293943130428,0.07016179092031201,-0.12
2025-09-22T08:37:26.380000Z,0.78,1.23,226.58,-0.03,1.91,1.49,-1.28,-0.14501655424196944,0.052810374151542744,0.06
2025-09-22T08:37:26.680000Z,0.06,2.2,226.08,0.01,-5.09,3.7,-1.76,-0.14794708064182982,0.0439362942429139,0.15
2025-09-22T08:37:26.980000Z,-1.9,2.72,225.62,0.03,-5.85,-0.27,-1.32,-0.14134959964453314,0.06195988462360302,-0.01
2025-09-22T08:37:27.280000Z,-2.25,1.84,225.32,-0.0,2.91,-4.05,-0.91,-0.13432477969263174,0.07599730378616042,-0.17
2025-09-22T08:37:27.580000Z,-0.13,1.06,225.17,-0.04,8.3,-0.64,-0.41,-0.1340853646484233,0.07641892180173285,-0.03
2025-09-22T08:37:27.880000Z,1.16,1.78,224.97,-0.01,0.12,3.73,-1.07,-0.18570089871081716,0.08865436751652352,0.17
2025-09-22T08:37:28.180000Z,-0.5,2.62,224.52,0.04,-7.79,1.2,-1.74,-0.14524560178475784,0.052177119357277174,0.07
2025-09-22T08:37:28.480000Z,-2.16,2.07,224.04,0.02,-2.14,-3.53,-1.37,-0.13932205940698952,0.0663935266787003,-0.16
2025-09-22T08:37:28.780000Z,-1.31,1.16,223.93,-0.03,5.32,-1.57,0.16,-0.17466138801560752,0.10880174722044403,-0.11
2025-09-22T08:37:29.080000Z,0.19,1.61,223.96,-0.03,3.47,3.06,-0.47,-0.18441312957831352,0.09130289316824604,0.1
2025-09-22T08:37:29.380000Z,0.19,2.41,223.45,0.01,-2.25,1.57,-2.36,-0.14845073180898005,0.042203280057577015,0.12
2025-09-22T08:37:29.680000Z,-0.96,2.25,222.79,0.03,-3.9,-1.79,-1.72,-0.1414359741515514,0.061762463017934144,-0.03
2025-09-22T08:37:29.980000Z,-1.6,1.58,222.66,-0.0,-0.45,-2.04,0.39,-0.1748510167668514,0.10849674003101777,-0.13
2025-09-22T08:37:30.280000Z,-1.03,1.44,222.82,-0.03,3.3,0.81,0.11,-0.1780827937790812,0.10310644607199514,-0.04
2025-09-22T08:37:30.580000Z,0.15,2.07,222.5,-0.01,3.59,2.38,-1.67,-0.1417147861244311,0.06112001321945819,0.12
2025-09-22T08:37:30.880000Z,0.39,2.4,221.98,0.02,-1.36,-0.2,-1.66,-0.14255434098215844,0.05913540808502557,0.08
2025-09-22T08:37:31.180000Z,-0.82,1.89,221.67,0.02,-5.3,-2.38,-0.42,-0.13368339992883105,0.07711994038968269,-0.09
2025-09-22T08:37:31.480000Z,-2.03,1.37,221.7,-0.02,-1.93,-0.79,0.0,-0.177139708043578,0.10471840571740931,-0.11
2025-09-22T08:37:31.780000Z,-1.3,1.66,221.47,-0.03,5.0,1.94,-1.16,-0.13760958434530057,0.0698737355417156,0.06
2025-09-22T08:37:32.080000Z,0.33,2.29,221.14,0.01,4.67,1.65,-0.82,-0.1324002289153493,0.07930268599110062,0.15
2025-09-22T08:37:32.380000Z,0.69,2.35,220.85,0.03,-1.47,-0.74,-1.17,-0.13105297754576606,0.0815098380481089,-0.0
2025-09-22T08:37:32.680000Z,-0.76,1.71,220.55,0.0,-6.33,-2.77,-0.89,-0.13538570765860247,0.07409080094059872,-0.17
2025-09-22T08:37:32.980000Z,-2.15,1.25,220.36,-0.04,-1.88,0.02,-0.36,-0.18326758906010612,0.09358104221398729,-0.07
2025-09-22T08:37:33.280000Z,-1.14,1.83,220.26,-0.03,6.44,2.78,-0.48,-0.18862439134980086,0.08225119846954917,0.14
2025-09-22T08:37:33.580000Z,0.82,2.42,219.92,0.02,5.24,0.9,-1.35,-0.13914776431026346,0.06675804303374516,0.14
2025-09-22T08:37:33.880000Z,0.82,2.21,219.54,0.03,-3.91,-1.55,-1.03,-0.13417862788134052,0.07625504863365277,-0.06
2025-09-22T08:37:34.180000Z,-1.37,1.75,219.3,-0.01,-7.91,-1.18,-0.84,-0.17364748697140217,0.11041272992855812,-0.14
2025-09-22T08:37:34.480000Z,-2.35,1.6,219.03,-0.03,1.45,0.04,-0.89,-0.1340186255111554,0.0765359042433072,-0.01
2025-09-22T08:37:34.780000Z,-0.34,1.83,218.82,-0.0,8.64,1.2,-0.49,-0.13740165938403867,0.07028172323408566,0.14
2025-09-22T08:37:35.080000Z,1.52,2.22,218.71,0.03,2.72,1.1,-0.57,-0.13403198150511755,0.0765125124149758,0.07
2025-09-22T08:37:35.380000Z,0.29,2.29,218.35,0.02,-8.52,-0.62,-1.64,-0.12803832659548625,0.08616799605925392,-0.11
2025-09-22T08:37:35.680000Z,-2.61,1.83,217.85,-0.02,-7.71,-1.84,-1.49,-0.12370839778947394,0.0922765893312127,-0.13
2025-09-22T08:37:35.980000Z,-2.39,1.39,217.7,-0.03,7.15,-0.74,0.09,-0.12309368000416979,0.0930950190142902,0.04
2025-09-22T08:37:36.280000Z,0.8,1.72,217.7,0.0,10.34,2.29,-0.47,-0.1322616180309677,0.07953364708141077,0.15
2025-09-22T08:37:36.580000Z,1.82,2.42,217.25,0.03,-2.57,1.66,-2.13,-0.1347077143863732,0.07531645442424452,0.04
2025-09-22T08:37:36.880000Z,-0.87,2.28,216.71,0.01,-10.82,-1.99,-1.27,-0.1217156561123922,0.0948895973190417,-0.13
2025-09-22T08:37:37.180000Z,-2.63,1.5,216.55,-0.03,-0.47,-2.06,-0.47,-0.12145020013136346,0.0952291211252722,-0.07
2025-09-22T08:37:37.480000Z,-0.86,1.55,216.28,-0.01,8.56,1.75,-1.33,-0.09360992380940986,0.04269996873343682,0.12
2025-09-22T08:37:37.780000Z,0.92,2.3,215.79,0.03,2.71,2.25,-1.57,-0.0892297508238655,0.0512265237289324,0.11
2025-09-22T08:37:38.080000Z,0.18,2.4,215.48,0.03,-5.09,-1.25,-0.7,-0.11424023231305076,0.10376852096517611,-0.08
2025-09-22T08:37:38.380000Z,-1.31,1.67,215.21,-0.01,-3.5,-2.56,-1.32,-0.0789902659144635,0.06592907595440989,-0.15
2025-09-22T08:37:38.680000Z,-1.21,1.41,214.73,-0.03,2.76,0.72,-1.56,-0.09493269099794825,0.03967227426463063,0.03
2025-09-22T08:37:38.980000Z,-0.14,2.0,214.4,0.0,3.2,2.19,-0.84,-0.08954985312842115,0.05066486919077361,0.12
2025-09-22T08:37:39.280000Z,0.09,2.31,214.1,0.03,-1.18,-0.06,-1.25,-0.11900157808886823,0.09827187305938051,0.02
2025-09-22T08:37:39.580000Z,-0.84,1.96,213.6,0.01,-3.45,-1.55,-1.83,-0.08160530453967893,0.06266322235910199,-0.07
2025-09-22T08:37:39.880000Z,-1.18,1.66,213.17,-0.01,1.17,-0.27,-1.06,-0.08518806519397086,0.057698342384749406,-0.03
2025-09-22T08:37:40.180000Z,-0.09,1.87,212.96,-0.0,4.34,1.04,-0.68,-0.0857479219107252,0.05686298491490026,0.03
2025-09-22T08:37:40.480000Z,0.47,2.07,212.6,0.0,-0.65,0.15,-1.63,-0.08831292209407306,0.052791409875529785,0.01
2025-09-22T08:37:40.780000Z,-0.66,1.95,212.09,0.0,-5.03,-0.62,-1.48,-0.08565849599238505,0.05699760722839649,-0.01
2025-09-22T08:37:41.080000Z,-1.64,1.88,211.78,0.0,-0.73,0.18,-0.89,-0.08441525365754611,0.05882321068568213,0.03
2025-09-22T08:37:41.380000Z,-0.75,1.96,211.48,0.01,4.76,0.13,-1.04,-0.08612316286395047,0.05629303672524216,-0.0
2025-09-22T08:37:41.680000Z,0.27,1.88,211.19,-0.0,1.41,-0.41,-0.88,-0.1268994530218179,0.08783658375075519,-0.06
2025-09-22T08:37:41.980000Z,-0.2,1.85,210.92,-0.01,-3.06,0.26,-0.98,-0.12319110136863566,0.09296606459253039,0.0
2025-09-22T08:37:42.280000Z,-0.92,2.04,210.6,0.0,-1.13,0.72,-1.06,-0.08308017549983832,0.06069423040418311,0.09
2025-09-22T08:37:42.580000Z,-0.74,2.07,210.37,0.02,1.27,-0.33,-0.59,-0.08645569415160673,0.05578098344600816,0.02
2025-09-22T08:37:42.880000Z,-0.45,1.85,210.2,0.01,0.63,-0.88,-0.68,-0.0878862438647286,0.05349872245941445,-0.1
2025-09-22T08:37:43.180000Z,-0.41,1.69,209.94,-0.02,-0.19,-0.1,-0.96,-0.12455667403626822,0.09112832476932092,-0.06
2025-09-22T08:37:43.480000Z,-0.65,1.88,209.67,-0.01,-1.01,1.08,-0.87,-0.12288213744241872,0.0933740698471611,0.1
2025-09-22T08:37:43.780000Z,-0.82,2.19,209.42,0.03,-0.07,0.85,-0.75,-0.08301657110820446,0.06078119846528558,0.12
2025-09-22T08:37:44.080000Z,-0.53,2.17,209.29,0.03,1.64,-0.86,-0.2,-0.11846813687542397,0.09891429202853251,-0.07
2025-09-22T08:37:44.380000Z,-0.14,1.72,209.25,-0.01,0.33,-1.49,-0.31,-0.12202965212252334,0.09448545192301268,-0.16
2025-09-22T08:37:44.680000Z,-0.61,1.62,209.03,-0.03,-2.33,0.76,-1.01,-0.12496891739550482,0.09056216818978827,0.02
2025-09-22T08:37:44.980000Z,-0.88,2.14,208.75,0.01,0.66,1.92,-0.71,-0.11927554057260825,0.09793917522295195,0.18
2025-09-22T08:37:45.280000Z,-0.36,2.31,208.63,0.04,1.85,-0.66,-0.27,-0.11483599795337679,0.10310882695624098,0.03
2025-09-22T08:37:45.580000Z,-0.26,1.74,208.52,0.01,-0.93,-2.16,-0.39,-0.11739086617702107,0.10019042449480253,-0.16
2025-09-22T08:37:45.880000Z,-0.87,1.47,208.48,-0.03,-2.09,0.4,0.03,-0.15871449892416095,0.13097377024813983,-0.07
2025-09-22T08:37:46.180000Z,-0.84,2.13,208.44,-0.01,1.9,2.87,-0.25,-0.12012566861476852,0.09689458376036722,0.15
2025-09-22T08:37:46.480000Z,-0.12,2.6,208.36,0.03,1.89,0.06,-0.16,-0.1177747034706554,0.09973893845755123,0.09
2025-09-22T08:37:46.780000Z,-0.23,1.92,208.31,0.02,-1.77,-3.23,-0.19,-0.11196788784476171,0.10621642393633322,-0.12
2025-09-22T08:37:47.080000Z,-0.96,1.29,208.26,-0.02,-2.23,-0.56,-0.2,-0.11243027709992255,0.10572686230790466,-0.1
2025-09-22T08:37:47.380000Z,-1.14,1.83,208.17,-0.02,0.67,3.06,-0.23,-0.16014500732012812,0.1292207308917424,0.09
2025-09-22T08:37:47.680000Z,-0.58,2.62,208.16,0.02,2.33,1.62,0.16,-0.1552080389245617,0.13511064101302955,0.13
2025-09-22T08:37:47.980000Z,-0.05,2.36,208.24,0.04,0.98,-2.39,0.34,-0.14656943756075227,0.14443621649324914,-0.04
2025-09-22T08:37:48.280000Z,-0.21,1.54,208.32,0.0,-1.49,-2.27,0.21,-0.14291929505110704,0.14804896407558754,-0.15
2025-09-22T08:37:48.580000Z,-0.81,1.5,208.34,-0.03,-1.98,1.39,-0.1,-0.11237490323510069,0.10578571616783504,-0.02
2025-09-22T08:37:48.880000Z,-1.07,2.22,208.26,-0.0,0.18,2.3,-0.22,-0.11954857292172293,0.0976057136371611,0.14
2025-09-22T08:37:49.180000Z,-0.72,2.44,208.24,0.03,1.52,-0.58,0.12,-0.15203019951076177,0.13867674317807574,0.05
2025-09-22T08:37:49.480000Z,-0.39,1.93,208.4,0.01,0.61,-2.02,0.84,-0.1371306762155805,0.15342619822708775,-0.09
2025-09-22T08:37:49.780000Z,-0.38,1.57,208.64,-0.02,-0.34,-0.38,0.44,-0.13994550709533835,0.15086310253202606,-0.08
2025-09-22T08:37:50.080000Z,-0.54,1.81,208.6,-0.02,-0.43,1.45,-0.39,-0.11642371336191745,0.1013126625316998,0.06
2025-09-22T08:37:50.380000Z,-0.57,2.24,208.49,0.01,0.06,1.09,-0.22,-0.11820877417658526,0.0992241015575806,0.09
2025-09-22T08:37:50.680000Z,-0.64,2.29,208.55,0.02,-0.63,-0.55,0.55,-0.1444362164932492,0.14656943756075225,-0.02
2025-09-22T08:37:50.980000Z,-0.88,1.88,208.79,-0.0,-0.58,-1.77,0.77,-0.13597537448828256,0.15445102199251165,-0.12
2025-09-22T08:37:51.280000Z,-0.7,1.5,208.98,-0.03,1.56,-0.51,0.43,-0.14749910334877187,0.14348670730443402,-0.03
2025-09-22T08:37:51.580000Z,-0.12,1.82,209.04,-0.01,1.39,1.88,0.07,-0.11624671217476537,0.10151570583312346,0.13
2025-09-22T08:37:51.880000Z,-0.28,2.38,209.03,0.02,-1.81,1.4,0.0,-0.11420400330685807,0.10380839200626871,0.06
2025-09-22T08:37:52.180000Z,-0.97,2.33,209.12,0.02,-2.01,-1.4,0.53,-0.14451294026878556,0.14649379084667863,-0.09
2025-09-22T08:37:52.480000Z,-1.02,1.71,209.37,-0.02,1.29,-1.95,0.93,-0.13723775448168207,0.1533304255736139,-0.08
2025-09-22T08:37:52.780000Z,-0.32,1.52,209.6,-0.02,2.35,0.45,0.51,-0.10996488478570976,0.10828878398202457,0.05
2025-09-22T08:37:53.080000Z,-0.06,1.99,209.64,0.0,-0.47,2.04,-0.04,-0.1194121731472365,0.09777253973634116,0.08
2025-09-22T08:37:53.380000Z,-0.56,2.41,209.7,0.01,-2.09,0.44,0.48,-0.11021030098056589,0.10803900304988509,-0.02
2025-09-22T08:37:53.680000Z,-0.86,2.04,209.89,-0.01,-0.07,-2.11,0.6,-0.1015359931655685,0.11622899257122395,-0.08
2025-09-22T08:37:53.980000Z,-0.66,1.51,210.09,-0.02,0.69,-0.98,0.71,-0.10470213723403468,0.11338518016418798,-0.01
2025-09-22T08:37:54.280000Z,-0.57,1.74,210.31,-0.01,-0.08,1.92,0.75,-0.14240163701188036,0.14854694355016757,0.07
2025-09-22T08:37:54.580000Z,-0.62,2.42,210.46,0.01,-0.03,1.84,0.24,-0.1123564384331397,0.1058053276771075,0.04
2025-09-22T08:37:54.880000Z,-0.28,2.33,210.47,0.01,1.96,-1.98,0.06,-0.07393712238489548,0.07155003213752589,-0.07
2025-09-22T08:37:55.180000Z,0.12,1.49,210.61,-0.02,-0.09,-2.38,0.8,-0.09745958469417501,0.11966773154647384,-0.08
2025-09-22T08:37:55.480000Z,-0.69,1.45,210.86,-0.03,-4.21,1.54,0.65,-0.14020859959841261,0.1506186218912257,0.03
2025-09-22T08:37:55.780000Z,-1.68,2.24,210.87,-0.0,-1.3,2.65,-0.3,-0.12216145970663488,0.0943149743390954,0.09
2025-09-22T08:37:56.080000Z,-0.68,2.52,210.81,0.02,6.04,-0.56,0.15,-0.07401200884908342,0.07147256614648166,0.03
2025-09-22T08:37:56.380000Z,0.89,1.91,211.04,0.01,2.91,-2.48,1.21,-0.09225499673733155,0.12372450120826896,-0.08
2025-09-22T08:37:56.680000Z,0.06,1.55,211.34,-0.02,-6.26,0.05,0.56,-0.13443213417979918,0.1557960909702951,-0.06
2025-09-22T08:37:56.980000Z,-1.91,1.94,211.33,-0.02,-4.43,1.59,-0.07,-0.11318395765302901,0.10491962805994567,0.02
2025-09-22T08:37:57.280000Z,-1.32,2.21,211.4,-0.0,6.02,0.27,0.52,-0.11066188550332627,0.10757640874786957,0.07
2025-09-22T08:37:57.580000Z,0.63,1.99,211.58,0.01,4.62,-1.28,0.49,-0.10418653535496292,0.11385913434138284,-0.0
2025-09-22T08:37:57.880000Z,0.33,1.69,211.64,-0.01,-4.58,-0.44,0.22,-0.13854401901353222,0.15215115989481653,-0.07
2025-09-22T08:37:58.180000Z,-1.37,1.83,211.86,-0.02,-4.53,0.81,1.01,-0.14466626894170823,0.14634237695297062,-0.01
2025-09-22T08:37:58.480000Z,-1.35,2.18,212.13,-0.01,3.44,1.33,0.77,-0.10594251796416429,0.11222708901888497,0.08
2025-09-22T08:37:58.780000Z,0.06,2.45,212.23,0.02,3.9,0.33,0.09,-0.10072209395372851,0.11693500935056314,0.06
2025-09-22T08:37:59.080000Z,0.24,2.15,212.27,0.01,-1.49,-1.88,0.37,-0.09773085106877633,0.1194462949262666,-0.09
2025-09-22T08:37:59.380000Z,-0.44,1.46,212.5,-0.03,-2.16,-2.07,1.0,-0.13405105158030076,0.1561241052239389,-0.14
2025-09-22T08:37:59.680000Z,-0.06,1.45,212.99,-0.04,2.36,1.64,2.07,-0.2161933884322947,0.22030743357209479,0.07
2025-09-22T08:37:59.980000Z,0.25,2.38,213.74,0.01,-0.25,3.4,2.54,-0.30074736487996406,0.2809425300035539,0.18
2025-09-22T08:38:00.280000Z,0.19,2.93,214.39,0.05,0.54,0.31,1.99,-0.3043990232201406,0.2769817996000176,0.06
2025-09-22T08:38:00.580000Z,0.7,2.33,215.14,0.03,2.0,-3.03,3.24,-0.3846406227902472,0.3416199941975452,-0.12
2025-09-22T08:38:00.880000Z,1.19,1.61,216.57,-0.0,0.63,-1.03,5.77,-0.511336369246798,0.4310429917367202,-0.06
2025-09-22T08:38:01.180000Z,0.72,2.05,218.47,0.01,-3.86,2.98,6.2,-0.5671551991531123,0.4439077980618876,0.1
2025-09-22T08:38:01.480000Z,-0.23,2.88,220.08,0.04,-2.81,1.94,4.76,-0.6200685889804508,0.45932925066426233,0.08
2025-09-22T08:38:01.780000Z,-0.28,2.83,221.49,0.04,1.77,-1.62,5.08,-0.625160556283546,0.4523745068228836,-0.03
2025-09-22T08:38:02.080000Z,1.06,2.26,223.44,0.04,4.79,-1.26,7.69,-0.7208299585463771,0.4952274922346983,-0.01
2025-09-22T08:38:02.380000Z,2.12,2.37,226.01,0.05,1.68,1.94,8.69,-0.8320677740484939,0.5128929815964968,0.06
2025-09-22T08:38:02.680000Z,2.39,2.93,228.42,0.06,-0.32,1.69,7.49,-0.9080323106753633,0.4838262490952311,0.03
2025-09-22T08:38:02.980000Z,2.14,2.97,230.93,0.06,-2.42,-0.4,9.34,-1.0105639266612705,0.5095873577211218,-0.04
2025-09-22T08:38:03.280000Z,1.05,2.57,234.14,0.05,-4.84,-1.17,11.46,-1.115317011364243,0.5295914538442752,-0.05
2025-09-22T08:38:03.580000Z,0.16,2.41,237.69,0.05,-2.2,0.34,11.99,-1.1864854622305732,0.4963176200937293,0.04
2025-09-22T08:38:03.880000Z,0.5,2.84,241.43,0.07,2.14,1.94,12.95,-1.2634615535184275,0.4389950748472719,0.1
2025-09-22T08:38:04.180000Z,1.82,3.28,245.5,0.09,4.07,1.45,13.65,-1.3380920960954206,0.3725952344950273,0.04
2025-09-22T08:38:04.480000Z,3.08,3.36,249.61,0.09,2.09,0.45,13.91,-1.410565799053773,0.29185739491407686,-0.02
2025-09-22T08:38:04.780000Z,3.1,3.04,254.09,0.08,-2.99,-0.33,15.54,-1.5257773861680546,0.23211426083327769,-0.05
2025-09-22T08:38:05.080000Z,1.55,2.87,258.86,0.07,-7.07,0.63,15.99,-1.5897945035097405,0.12595714591549645,0.0
