time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2025-09-22T08:18:43.658Z,0.217858279,-0.0900074982,-9.77543068,0.00727948799,-0.039602021,-0.0191845176
2025-09-22T08:18:43.663Z,0.205352295,-0.0901779696,-9.75776551,0.00659694547,-0.0387721304,-0.0190847009
2025-09-22T08:18:43.668Z,0.202139867,-0.0883693584,-9.74226235,0.00628611228,-0.0374599615,-0.0192341561
2025-09-22T08:18:43.673Z,0.201765485,-0.0900174053,-9.73437884,0.00504717173,-0.0359667146,-0.0195657386
2025-09-22T08:18:43.678Z,0.205926784,-0.0898696147,-9.72549545,0.00372665066,-0.0346033283,-0.0190078691
2025-09-22T08:18:43.683Z,0.203242501,-0.0901388664,-9.7090297,0.00273094253,-0.0341276225,-0.0181939641
2025-09-22T08:18:43.688Z,0.195863589,-0.0857349023,-9.69516887,0.000983616929,-0.0332858918,-0.0189031988
2025-09-22T08:18:43.693Z,0.19865431,-0.0798529174,-9.69307557,-0.00028659313,-0.0323117651,-0.0190707352
2025-09-22T08:18:43.698Z,0.199864341,-0.0789875352,-9.68404235,-0.00109385509,-0.0318570784,-0.0193915098
2025-09-22T08:18:43.703Z,0.19505649,-0.0792856575,-9.66323211,-0.00195101983,-0.0307403573,-0.0194920545
2025-09-22T08:18:43.708Z,0.192580469,-0.0820621656,-9.65400813,-0.00348054298,-0.0299223952,-0.0199393651
2025-09-22T08:18:43.713Z,0.194259807,-0.0838143204,-9.65087256,-0.00444228933,-0.028911318,-0.0194266117
2025-09-22T08:18:43.718Z,0.18922781,-0.0782599908,-9.63254592,-0.00520958507,-0.0278217687,-0.018655169
2025-09-22T08:18:43.723Z,0.186381426,-0.0749161772,-9.61764941,-0.00685940209,-0.0263967183,-0.0184978409
2025-09-22T08:18:43.728Z,0.185076664,-0.0755133698,-9.61722329,-0.0080348823,-0.02494107,-0.0190327826
2025-09-22T08:18:43.733Z,0.175907282,-0.0753428355,-9.60605073,-0.0088547423,-0.0242038725,-0.0196040224
2025-09-22T08:18:43.738Z,0.17407,-0.0668376777,-9.58698369,-0.00968610402,-0.0240773523,-0.0196886129
2025-09-22T08:18:43.743Z,0.180015236,-0.0636185457,-9.58131554,-0.0111224941,-0.0225243712,-0.0192686684
2025-09-22T08:18:43.748Z,0.188108159,-0.0614230418,-9.57830423,-0.0129874725,-0.0214630188,-0.0187998932
2025-09-22T08:18:43.753Z,0.183151605,-0.0552833855,-9.56307808,-0.0143946044,-0.019354271,-0.0190749922
2025-09-22T08:18:43.758Z,0.174007907,-0.0492396086,-9.5477591,-0.015281217,-0.0186896741,-0.0189312872
2025-09-22T08:18:43.763Z,0.181296256,-0.0530141462,-9.54264498,-0.0159105693,-0.0177885005,-0.0185841687
2025-09-22T08:18:43.768Z,0.183583168,-0.0536200011,-9.5358644,-0.0170991429,-0.0167132196,-0.0189344349
2025-09-22T08:18:43.773Z,0.173866478,-0.0445493393,-9.5189601,-0.0187708485,-0.0159156228,-0.0194863073
2025-09-22T08:18:43.778Z,0.170524166,-0.0322288563,-9.50511463,-0.0196024307,-0.0148944057,-0.019241822
2025-09-22T08:18:43.783Z,0.173627838,-0.0314248927,-9.50386625,-0.0197254707,-0.0135920227,-0.0180445903
2025-09-22T08:18:43.788Z,0.168169565,-0.0330864212,-9.49724574,-0.0206993775,-0.0125273383,-0.01810446
2025-09-22T08:18:43.793Z,0.164778957,-0.02297814,-9.47585955,-0.0222895233,-0.0110495724,-0.0182684747
2025-09-22T08:18:43.798Z,0.168120435,-0.022705652,-9.46407814,-0.0233448572,-0.0091296321,-0.0180948755
2025-09-22T08:18:43.803Z,0.173791971,-0.0313295499,-9.46405694,-0.0244282994,-0.00824828069,-0.0182775396
2025-09-22T08:18:43.808Z,0.165788858,-0.02710217,-9.4501508,-0.0252797174,-0.00768047979,-0.0188136134
2025-09-22T08:18:43.813Z,0.163708311,-0.00882293522,-9.43385973,-0.0265529886,-0.00657720612,-0.0188790605
2025-09-22T08:18:43.818Z,0.161424402,0.00313719358,-9.43479382,-0.0269377114,-0.00526447909,-0.0178523902
2025-09-22T08:18:43.823Z,0.163624611,0.00548298879,-9.43142802,-0.027636605,-0.00409651917,-0.0173055613
2025-09-22T08:18:43.828Z,0.159811576,0.00949347352,-9.41261168,-0.0284048258,-0.00339506564,-0.0175582921
2025-09-22T08:18:43.833Z,0.152611895,0.0094785507,-9.40247407,-0.0291017864,-0.00191655787,-0.017521393
2025-09-22T08:18:43.838Z,0.153513668,0.00150101887,-9.40258589,-0.0304555653,-0.000546744642,-0.0174761741
2025-09-22T08:18:43.843Z,0.153182649,-1.0830236e-05,-9.3930447,-0.0313755939,0.000836287276,-0.0172902866
2025-09-22T08:18:43.848Z,0.158187249,0.012068192,-9.37754081,-0.0319235048,0.00222053582,-0.0170476614
2025-09-22T08:18:43.853Z,0.168562071,0.0216731745,-9.3719918,-0.0321521601,0.00304297861,-0.0167633848
2025-09-22T08:18:43.858Z,0.17108744,0.0190675661,-9.3726518,-0.0325863016,0.00427468545,-0.0166777123
2025-09-22T08:18:43.863Z,0.164230609,0.0220685482,-9.36541295,-0.0334599464,0.00550406254,-0.0174310695
2025-09-22T08:18:43.868Z,0.159141978,0.0313128819,-9.35303001,-0.0339193211,0.00594694594,-0.0175451187
2025-09-22T08:18:43.873Z,0.159123603,0.0263287387,-9.35077152,-0.0343732712,0.00704810041,-0.0167630551
2025-09-22T08:18:43.878Z,0.158510901,0.0246000471,-9.3509696,-0.0350121994,0.00812667687,-0.0163234704
2025-09-22T08:18:43.883Z,0.162588843,0.0301042613,-9.33614544,-0.0359048306,0.00956322684,-0.0156950374
2025-09-22T08:18:43.888Z,0.167505689,0.0348378393,-9.32279333,-0.03640328,0.0108813735,-0.0158074693
2025-09-22T08:18:43.893Z,0.177642797,0.0380020167,-9.325035,-0.036643644,0.0122434286,-0.0164330685
2025-09-22T08:18:43.898Z,0.173474395,0.0457920954,-9.31917975,-0.0372897613,0.0128250781,-0.01651823
2025-09-22T08:18:43.903Z,0.166360263,0.0564238609,-9.30075736,-0.0373086505,0.0127489372,-0.0156705751
2025-09-22T08:18:43.908Z,0.166724127,0.0523716491,-9.2936815,-0.037212694,0.013792541,-0.0156729462
2025-09-22T08:18:43.913Z,0.176130629,0.0482305585,-9.29680538,-0.03812828,0.0156958697,-0.015976142
2025-09-22T08:18:43.918Z,0.176589567,0.0523074896,-9.28952121,-0.0390040519,0.017221736,-0.0151123401
2025-09-22T08:18:43.923Z,0.174891408,0.0565739413,-9.27842173,-0.0387369329,0.0179839711,-0.0143430444
2025-09-22T08:18:43.928Z,0.181059135,0.0585453723,-9.27648411,-0.0377242083,0.018235744,-0.0141442476
2025-09-22T08:18:43.933Z,0.187259411,0.0555921573,-9.27567427,-0.0375728031,0.0192245416,-0.0139265545
2025-09-22T08:18:43.938Z,0.186591127,0.0583028442,-9.26567553,-0.0384140884,0.0199138806,-0.0142055064
2025-09-22T08:18:43.943Z,0.189363506,0.0669758011,-9.25621474,-0.039236059,0.0202937227,-0.0144845039
2025-09-22T08:18:43.948Z,0.190466312,0.0719110395,-9.25867934,-0.0387388173,0.0221058085,-0.014141818
2025-09-22T08:18:43.953Z,0.18589701,0.070686459,-9.25962732,-0.0381575104,0.0235307318,-0.0142288752
2025-09-22T08:18:43.958Z,0.185179641,0.0755535123,-9.24827933,-0.0378660432,0.0239768647,-0.013775412
2025-09-22T08:18:43.963Z,0.190105909,0.0780789498,-9.24190733,-0.0376975561,0.023950281,-0.0135080075
2025-09-22T08:18:43.968Z,0.200879906,0.0784946218,-9.24735036,-0.0381481914,0.0248483967,-0.0131309006
2025-09-22T08:18:43.973Z,0.19892198,0.081710145,-9.2456247,-0.037915776,0.0267375442,-0.0125989068
2025-09-22T08:18:43.978Z,0.197498868,0.0835119097,-9.23681294,-0.0371434867,0.0279275182,-0.0125191442
2025-09-22T08:18:43.983Z,0.207654316,0.0775594099,-9.24001868,-0.0368466777,0.0285257015,-0.0124528434
2025-09-22T08:18:43.988Z,0.212118871,0.0754187636,-9.24576796,-0.0363328222,0.0289394805,-0.0126231779
2025-09-22T08:18:43.993Z,0.208228714,0.0854126887,-9.23824113,-0.0362226502,0.0293718262,-0.0129704919
2025-09-22T08:18:43.998Z,0.203866737,0.0956362427,-9.23005137,-0.0358409994,0.0300292211,-0.013100758
2025-09-22T08:18:44.003Z,0.206121478,0.0933662039,-9.23581526,-0.0354380212,0.0309330727,-0.0129774911
2025-09-22T08:18:44.008Z,0.212344994,0.0877035582,-9.23790491,-0.0352482408,0.0314391367,-0.0124361369
2025-09-22T08:18:44.013Z,0.210735525,0.0946864527,-9.22769275,-0.034778445,0.0315531916,-0.0115634607
2025-09-22T08:18:44.018Z,0.209369012,0.10644011,-9.21982825,-0.0339285973,0.032281484,-0.0111303784
2025-09-22T08:18:44.023Z,0.214207264,0.108696256,-9.22431598,-0.0329143338,0.0329366092,-0.0112919499
2025-09-22T08:18:44.028Z,0.215084689,0.106707563,-9.22540868,-0.0323723871,0.0331398599,-0.0114801992
2025-09-22T08:18:44.033Z,0.215029346,0.116249545,-9.21654942,-0.0321456905,0.034211405,-0.0117643866
2025-09-22T08:18:44.038Z,0.216243031,0.115375318,-9.21679135,-0.0315526178,0.0346222604,-0.0116191591
2025-09-22T08:18:44.043Z,0.2252757,0.110442209,-9.22410914,-0.0313505148,0.0345607732,-0.0113916637
2025-09-22T08:18:44.048Z,0.232347337,0.117052201,-9.22118188,-0.0307361517,0.0348958204,-0.0117049152
2025-09-22T08:18:44.053Z,0.238459093,0.127659473,-9.2127268,-0.0296847893,0.035261851,-0.0115469818
2025-09-22T08:18:44.058Z,0.239277224,0.134084112,-9.21623513,-0.0286912708,0.036338027,-0.01114103
2025-09-22T08:18:44.063Z,0.241179556,0.130390933,-9.22632085,-0.027550093,0.0373023694,-0.0112194343
2025-09-22T08:18:44.068Z,0.242443674,0.128121734,-9.22858591,-0.027329275,0.0376162346,-0.0108030336
2025-09-22T08:18:44.073Z,0.241585115,0.132056693,-9.23137796,-0.0266025043,0.0372863866,-0.0104399709
2025-09-22T08:18:44.078Z,0.242734093,0.131642192,-9.23777774,-0.0252118948,0.0373153629,-0.0109165004
2025-09-22T08:18:44.083Z,0.245852029,0.127518477,-9.23818046,-0.0242217739,0.0381180245,-0.0108984541
2025-09-22T08:18:44.088Z,0.246046632,0.128864262,-9.23257883,-0.0237849444,0.0382892669,-0.0105253793
2025-09-22T08:18:44.093Z,0.252501227,0.12986795,-9.23485632,-0.0233416566,0.0386171877,-0.0103582319
2025-09-22T08:18:44.098Z,0.259293522,0.134816259,-9.24425718,-0.0221969899,0.0383476105,-0.0102007932
2025-09-22T08:18:44.103Z,0.262023144,0.145449855,-9.24757767,-0.0214766575,0.0379263484,-0.0104311165
2025-09-22T08:18:44.108Z,0.259564184,0.149550523,-9.24545294,-0.0208426914,0.0383672507,-0.0102666672
2025-09-22T08:18:44.113Z,0.261770617,0.146019867,-9.25056267,-0.0194910952,0.0390892019,-0.010548973
2025-09-22T08:18:44.118Z,0.268001945,0.144690505,-9.2603955,-0.0186111107,0.0391293873,-0.0101521932
2025-09-22T08:18:44.123Z,0.268686663,0.14989962,-9.25869615,-0.0175226392,0.0389316183,-0.0094817484
2025-09-22T08:18:44.128Z,0.272752031,0.157778458,-9.2555635,-0.0162673865,0.0394186417,-0.00884089014
2025-09-22T08:18:44.133Z,0.278824341,0.157864236,-9.26576836,-0.0157220151,0.0397862169,-0.00997628423
2025-09-22T08:18:44.138Z,0.284412292,0.155432525,-9.27132175,-0.015159883,0.0397753362,-0.0103961039
2025-09-22T08:18:44.143Z,0.283345176,0.162749014,-9.26457991,-0.0146192069,0.0395650762,-0.0105376983
2025-09-22T08:18:44.148Z,0.281620635,0.165986064,-9.26690052,-0.0135451621,0.039824929,-0.0107272189
2025-09-22T08:18:44.153Z,0.286329517,0.172200878,-9.27631089,-0.011876812,0.0397378774,-0.0102873373
2025-09-22T08:18:44.158Z,0.289031616,0.177967626,-9.27699063,-0.0101987675,0.0391366763,-0.00985775534
2025-09-22T08:18:44.163Z,0.2875784,0.181640636,-9.27922499,-0.0090573349,0.038835342,-0.00941918348
2025-09-22T08:18:44.168Z,0.293685839,0.186489075,-9.29099178,-0.00867420666,0.0390166571,-0.00943332686
2025-09-22T08:18:44.173Z,0.298557095,0.190017595,-9.29988613,-0.00823251347,0.0385384902,-0.00998617068
2025-09-22T08:18:44.178Z,0.305357339,0.195704138,-9.30319711,-0.00752029734,0.0388676815,-0.010234693
2025-09-22T08:18:44.183Z,0.318435322,0.197007747,-9.30765854,-0.00603358923,0.0392203475,-0.0110478679
2025-09-22T08:18:44.188Z,0.322693122,0.200789457,-9.31732472,-0.00515831665,0.0386745892,-0.0111241779
2025-09-22T08:18:44.193Z,0.320149949,0.205083437,-9.32826267,-0.00353064046,0.0382602992,-0.0106458504
2025-09-22T08:18:44.198Z,0.319415233,0.207899054,-9.33252163,-0.00282224604,0.0378123562,-0.0100303467
2025-09-22T08:18:44.203Z,0.317533115,0.212681026,-9.33738871,-0.00242032776,0.037209936,-0.00983753206
2025-09-22T08:18:44.208Z,0.320670808,0.218832914,-9.34773243,-0.0014190399,0.03751758,-0.0102939404
2025-09-22T08:18:44.213Z,0.326532254,0.223356603,-9.35257904,-0.000157693659,0.0376978558,-0.0106300182
2025-09-22T08:18:44.218Z,0.333870463,0.227766363,-9.3545152,0.000665096155,0.0369312196,-0.0108802222
2025-09-22T08:18:44.223Z,0.339356454,0.22863038,-9.3708991,0.00156280329,0.0369314138,-0.0115152483
2025-09-22T08:18:44.228Z,0.344548119,0.227565753,-9.38818932,0.00280589996,0.0368654013,-0.0114331624
2025-09-22T08:18:44.233Z,0.344343124,0.231816953,-9.38783629,0.00415175045,0.0355563188,-0.0102166204
2025-09-22T08:18:44.238Z,0.345313031,0.235076159,-9.38973079,0.00526281386,0.0349952945,-0.0103047868
2025-09-22T08:18:44.243Z,0.354273158,0.238556691,-9.40270284,0.00661049856,0.034990575,-0.0106889807
2025-09-22T08:18:44.248Z,0.349873607,0.239994969,-9.40738207,0.00747468949,0.0343390815,-0.0116099507
2025-09-22T08:18:44.253Z,0.345326324,0.249142139,-9.4077044,0.00798774269,0.0338395957,-0.0118971281
2025-09-22T08:18:44.258Z,0.355045401,0.259448176,-9.41861457,0.00818614688,0.0337729209,-0.0115170969
2025-09-22T08:18:44.263Z,0.355636198,0.26242948,-9.42897145,0.00859309582,0.0335821498,-0.0116708197
2025-09-22T08:18:44.268Z,0.352486217,0.259492144,-9.4316144,0.00911875779,0.0332196081,-0.0125011972
2025-09-22T08:18:44.273Z,0.355122945,0.2594347,-9.4345899,0.0104285769,0.0329053603,-0.0130633122
2025-09-22T08:18:44.278Z,0.362306295,0.257895329,-9.44526838,0.0119829534,0.0323225687,-0.0122091162
2025-09-22T08:18:44.283Z,0.369431607,0.262491561,-9.46014735,0.012902952,0.030943431,-0.0119054086
2025-09-22T08:18:44.288Z,0.370457428,0.272228796,-9.46583961,0.0135455047,0.03014769,-0.0124085411
2025-09-22T08:18:44.293Z,0.372770687,0.281740115,-9.4675565,0.0141151971,0.0300707198,-0.0122928716
2025-09-22T08:18:44.298Z,0.381909497,0.278213056,-9.48153208,0.0148149159,0.0295477994,-0.0119035956
2025-09-22T08:18:44.303Z,0.383532716,0.277956098,-9.49630287,0.0152043267,0.0294175732,-0.0122162411
2025-09-22T08:18:44.308Z,0.378597049,0.279908634,-9.49575397,0.016302514,0.0285186495,-0.0131281811
2025-09-22T08:18:44.313Z,0.38224843,0.288900076,-9.50147766,0.0175276399,0.0280029239,-0.0134121351
2025-09-22T08:18:44.318Z,0.388095509,0.286998269,-9.52272936,0.018353856,0.0276193146,-0.013267358
2025-09-22T08:18:44.323Z,0.382468249,0.28977693,-9.53422718,0.0185301176,0.0264803809,-0.0126701126
2025-09-22T08:18:44.328Z,0.38339115,0.299753262,-9.53510207,0.0193227237,0.0263129758,-0.0130137365
2025-09-22T08:18:44.333Z,0.394307993,0.307216502,-9.54582075,0.0203760476,0.0262538213,-0.0130117093
2025-09-22T08:18:44.338Z,0.397305056,0.309768675,-9.55833087,0.0210174241,0.0253008393,-0.0129908387
2025-09-22T08:18:44.343Z,0.390650239,0.310672732,-9.56180046,0.0219012673,0.0241008325,-0.0136923604
2025-09-22T08:18:44.348Z,0.396670085,0.307841149,-9.56849698,0.0225476915,0.0239284824,-0.0144253394
2025-09-22T08:18:44.353Z,0.408349715,0.302753797,-9.58315815,0.023170076,0.0240947911,-0.01438486
2025-09-22T08:18:44.358Z,0.409692931,0.309641292,-9.59367144,0.0239176116,0.0229882256,-0.0144366769
2025-09-22T08:18:44.363Z,0.40641045,0.315476562,-9.5962486,0.0238194495,0.0217783287,-0.0140954557
2025-09-22T08:18:44.368Z,0.405099851,0.312312031,-9.59964876,0.0242967856,0.0214874197,-0.0143144393
2025-09-22T08:18:44.373Z,0.411306351,0.303152938,-9.6095247,0.0254572124,0.0210296282,-0.0147150849
2025-09-22T08:18:44.378Z,0.414928747,0.304639593,-9.61917407,0.0265804545,0.0199222489,-0.0153078507
2025-09-22T08:18:44.383Z,0.410121742,0.312132594,-9.62451989,0.0272001937,0.0186749476,-0.0149912402
2025-09-22T08:18:44.388Z,0.409044072,0.315539899,-9.63375556,0.0273485554,0.0183889493,-0.015279898
2025-09-22T08:18:44.393Z,0.416330936,0.310097398,-9.64859068,0.0277378692,0.0181300873,-0.0161444651
2025-09-22T08:18:44.398Z,0.418892519,0.309577361,-9.65155741,0.028072174,0.0172708349,-0.0164135597
2025-09-22T08:18:44.403Z,0.41768749,0.310189217,-9.65112253,0.0282331237,0.0167129826,-0.0161129578
2025-09-22T08:18:44.408Z,0.422842725,0.307541753,-9.66467345,0.0283059827,0.0164724273,-0.0166217212
2025-09-22T08:18:44.413Z,0.428623291,0.304342481,-9.67774928,0.0286077139,0.0149669763,-0.0166385476
2025-09-22T08:18:44.418Z,0.424319923,0.309762736,-9.68057276,0.0294121742,0.0135415048,-0.0164435267
2025-09-22T08:18:44.423Z,0.425322995,0.315320492,-9.68716623,0.0306943619,0.0135416461,-0.0170705992
2025-09-22T08:18:44.428Z,0.426404821,0.313108303,-9.70019382,0.0317146439,0.0134693725,-0.0178071157
2025-09-22T08:18:44.433Z,0.426466993,0.306490853,-9.70561638,0.0315837011,0.0120928642,-0.0168866018
2025-09-22T08:18:44.438Z,0.426131235,0.300487225,-9.70934618,0.0311477552,0.0115739652,-0.0172688778
2025-09-22T08:18:44.443Z,0.425992547,0.296739913,-9.7223767,0.0311240123,0.0112543455,-0.0173695895
2025-09-22T08:18:44.448Z,0.435001918,0.295119846,-9.73703859,0.0309295695,0.010523485,-0.0173999062
2025-09-22T08:18:44.453Z,0.439362753,0.292745831,-9.7429874,0.0307311725,0.00983548282,-0.0185594679
2025-09-22T08:18:44.458Z,0.442912836,0.299965475,-9.74587227,0.0309339292,0.00996215227,-0.0187264676
2025-09-22T08:18:44.463Z,0.447017535,0.29582978,-9.75685846,0.0319001616,0.00931557813,-0.0181895573
2025-09-22T08:18:44.468Z,0.449668608,0.295322123,-9.76850465,0.032614467,0.0079840739,-0.017685943
2025-09-22T08:18:44.473Z,0.441407452,0.295997317,-9.77028366,0.0325183762,0.00646815327,-0.0181557031
2025-09-22T08:18:44.478Z,0.437030948,0.295267762,-9.77435187,0.0326917056,0.00493641438,-0.0191098028
2025-09-22T08:18:44.483Z,0.442972541,0.282224703,-9.78833183,0.0326502641,0.00486750189,-0.0197262758
2025-09-22T08:18:44.488Z,0.438890043,0.277503716,-9.79478496,0.032194718,0.00466023302,-0.0196564647
2025-09-22T08:18:44.493Z,0.431687049,0.283387431,-9.79341817,0.0320514983,0.00385239685,-0.0189919049
2025-09-22T08:18:44.498Z,0.435716695,0.290135986,-9.80204939,0.0328276762,0.00350071845,-0.0186688891
2025-09-22T08:18:44.503Z,0.439276553,0.284914628,-9.81563175,0.0330481716,0.00251184022,-0.0194677521
2025-09-22T08:18:44.508Z,0.43861029,0.277831731,-9.81856193,0.0323538605,0.00180989526,-0.0198903233
2025-09-22T08:18:44.513Z,0.439650089,0.276086063,-9.82019038,0.0324038159,0.00162023583,-0.0202277202
2025-09-22T08:18:44.518Z,0.446888942,0.273908729,-9.83102966,0.032901957,0.000858558551,-0.0210743317
2025-09-22T08:18:44.523Z,0.447919514,0.270843486,-9.84218395,0.033039909,3.48458896e-05,-0.0211672647
2025-09-22T08:18:44.528Z,0.442361507,0.268621932,-9.84412742,0.0328152166,-0.000589192853,-0.0204932589
2025-09-22T08:18:44.533Z,0.437368624,0.261789004,-9.84613886,0.0324728861,-0.0013039381,-0.0203637137
2025-09-22T08:18:44.538Z,0.444324847,0.252521167,-9.8577507,0.0325094741,-0.00213529563,-0.0203624189
2025-09-22T08:18:44.543Z,0.44868856,0.246865379,-9.86768,0.0331944206,-0.00268442641,-0.0214834883
2025-09-22T08:18:44.548Z,0.446135474,0.245903124,-9.8683232,0.0331098501,-0.0024862276,-0.0220790792
2025-09-22T08:18:44.553Z,0.447705999,0.240580376,-9.8746952,0.0319689035,-0.00258614133,-0.0215231526
2025-09-22T08:18:44.558Z,0.450773915,0.231257927,-9.88930812,0.0315261083,-0.00416461047,-0.0209292448
2025-09-22T08:18:44.563Z,0.446455974,0.228310634,-9.89521966,0.0315156159,-0.00551508495,-0.0214112989
2025-09-22T08:18:44.568Z,0.441195353,0.231066317,-9.89502524,0.0317055904,-0.00672537151,-0.0219918292
2025-09-22T08:18:44.573Z,0.443176234,0.229692495,-9.9041564,0.0321051682,-0.00663798662,-0.0223225038
2025-09-22T08:18:44.578Z,0.443619846,0.220738855,-9.91327148,0.0316133711,-0.00638747068,-0.022538521
2025-09-22T08:18:44.583Z,0.444336404,0.207222833,-9.9140952,0.0306336941,-0.00798379268,-0.0220074793
2025-09-22T08:18:44.588Z,0.445059266,0.201707241,-9.91648744,0.0307873234,-0.00862421911,-0.0221334386
2025-09-22T08:18:44.593Z,0.4447146,0.205063703,-9.92504777,0.0312641513,-0.00873495147,-0.0230967802
2025-09-22T08:18:44.598Z,0.441655547,0.212084039,-9.93234144,0.0309072228,-0.00848371677,-0.0235992924
2025-09-22T08:18:44.603Z,0.443065092,0.214342001,-9.93477242,0.0301798097,-0.00880842567,-0.0232218144
2025-09-22T08:18:44.608Z,0.4381051,0.205804815,-9.93523143,0.0290481908,-0.00956174862,-0.0230023254
2025-09-22T08:18:44.613Z,0.436326221,0.199690066,-9.94054508,0.029038769,-0.0108376279,-0.0231211284
2025-09-22T08:18:44.618Z,0.435779507,0.191035445,-9.94651144,0.0293487314,-0.0125922273,-0.0239467364
2025-09-22T08:18:44.623Z,0.438378959,0.179475591,-9.94690028,0.0288853196,-0.013740036,-0.0248177331
2025-09-22T08:18:44.628Z,0.439313966,0.172906975,-9.94962654,0.028289269,-0.0140514716,-0.0247844428
2025-09-22T08:18:44.633Z,0.442998031,0.172451703,-9.95932195,0.0277478734,-0.0132544302,-0.0238641944
2025-09-22T08:18:44.638Z,0.451037953,0.171611691,-9.96116529,0.0274759664,-0.013080978,-0.023754178
2025-09-22T08:18:44.643Z,0.456439866,0.164628163,-9.95664101,0.0273230737,-0.0136838037,-0.0247828925
2025-09-22T08:18:44.648Z,0.452743238,0.153888266,-9.96200363,0.0274154986,-0.0142211594,-0.0248686536
2025-09-22T08:18:44.653Z,0.442140592,0.146498368,-9.97101565,0.027039538,-0.0148960131,-0.0250330094
2025-09-22T08:18:44.658Z,0.43071431,0.149918898,-9.96975631,0.0263233455,-0.0155213354,-0.0249795194
2025-09-22T08:18:44.663Z,0.429354193,0.152959107,-9.9691175,0.0253366478,-0.0159554113,-0.0257192664
2025-09-22T08:18:44.668Z,0.435648538,0.147598878,-9.97559476,0.0250223114,-0.0161040913,-0.0255552646
2025-09-22T08:18:44.673Z,0.429857145,0.136974818,-9.98002037,0.0251163437,-0.0168741636,-0.0242889056
2025-09-22T08:18:44.678Z,0.424926618,0.122637206,-9.98051592,0.0244459752,-0.0178999802,-0.0250924323
2025-09-22T08:18:44.683Z,0.425727001,0.111558434,-9.98148656,0.0241134548,-0.0185151084,-0.0261064589
2025-09-22T08:18:44.688Z,0.425174759,0.10380844,-9.98470764,0.0235323935,-0.0178628398,-0.0253716055
2025-09-22T08:18:44.693Z,0.427152945,0.0923981186,-9.98801716,0.0229303758,-0.0178072956,-0.0250417374
2025-09-22T08:18:44.698Z,0.420333812,0.0918945328,-9.98644719,0.0230081012,-0.0189371301,-0.0252490966
2025-09-22T08:18:44.703Z,0.416866642,0.0925286645,-9.98728553,0.0227723026,-0.019272507,-0.0254942228
2025-09-22T08:18:44.708Z,0.417740115,0.0978872551,-9.99444472,0.0219036256,-0.0192995718,-0.0256163406
2025-09-22T08:18:44.713Z,0.412227927,0.0975406591,-9.99400398,0.020946027,-0.0198272902,-0.0256256282
2025-09-22T08:18:44.718Z,0.40892489,0.0969654507,-9.98667304,0.0204296276,-0.0208377321,-0.0253039885
2025-09-22T08:18:44.723Z,0.406155685,0.0932683944,-9.99056582,0.0209824835,-0.0213367783,-0.025372659
2025-09-22T08:18:44.728Z,0.406277928,0.0903480414,-9.99579177,0.0203915579,-0.0214461166,-0.0250108226
2025-09-22T08:18:44.733Z,0.412081975,0.0860103667,-9.98914714,0.0196785216,-0.0217738234,-0.0255795385
2025-09-22T08:18:44.738Z,0.413723489,0.0772595916,-9.98657363,0.019466296,-0.0219346561,-0.0261083118
2025-09-22T08:18:44.743Z,0.417041008,0.0690504834,-9.99118489,0.0192763685,-0.0222594621,-0.0257406738
